,gender,age,emotion,base,rewriting
4956,女性,40-69,焦虑,你会说你的感受是因为别人吗？,没关系，谢谢。你会因为发生在你身上的事情而责怪任何人吗？你认为自己是这一切的受害者吗？
4957,男性,18-39,焦虑,好吧，这是可以理解的。你觉得别人是你这种感觉的原因吗？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
4958,男性,18-39,焦虑,好吧，这是可以理解的。你觉得别人是你这种感觉的原因吗？,好的，让我们进一步探讨一下。你认为你可能会让别人对你对自己的感觉负责，可能将自己视为受害者吗？
4959,女性,40-69,焦虑,好吧，这是可以理解的。你觉得别人是你这种感觉的原因吗？,我明白了，谢谢，那么或许我们应该去别处寻找这种焦虑的根源。你会说现在有人在伤害你，强迫你做你不想做的事情或让你受苦吗？
4960,男性,40-69,焦虑,你觉得有人可能对你目前的感受负责吗？,好的，如果您能与我分享更多信息，我将不胜感激。你可能认为自己是受害者吗？你会因为你的负面情绪而责怪别人吗？
4961,男性,18-39,焦虑,你觉得有人可能对你目前的感受负责吗？,我明白了，谢谢，那么或许我们应该去别处寻找这种焦虑的根源。你会说现在有人在伤害你，强迫你做你不想做的事情或让你受苦吗？
4962,男性,18-39,焦虑,你觉得有人可能对你目前的感受负责吗？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
4963,男性,18-39,焦虑,你认为别人对你的负面情绪有过错吗？,我明白了，谢谢，那么或许我们应该去别处寻找这种焦虑的根源。你会说现在有人在伤害你，强迫你做你不想做的事情或让你受苦吗？
4964,女性,18-39,焦虑,你认为别人对你的负面情绪有过错吗？,好的，如果您能与我分享更多信息，我将不胜感激。你可能认为自己是受害者吗？你会因为你的负面情绪而责怪别人吗？
4965,女性,40-69,焦虑,你有没有可能觉得别人的行为让你不开心，而不是你自己的过错？,有时我们可能会觉得其他人要为我们的感受负责。您认为现在有人正在引起您的焦虑吗？
4966,男性,18-39,焦虑,你有没有可能觉得别人的行为让你不开心，而不是你自己的过错？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
4967,男性,18-39,焦虑,你有没有可能觉得别人的行为让你不开心，而不是你自己的过错？,那就好，谢谢解答。我想问一下，如果您不介意，您是否觉得自己受到了伤害和/或其他人对您的负面情绪负责？
4968,男性,40-69,焦虑,你是否觉得你现在的感受不应该归咎于你，而某人或某事是原因？,好的，让我们进一步探讨一下。你认为你可能会让别人对你对自己的感觉负责，可能将自己视为受害者吗？
4969,女性,40-69,焦虑,你是否觉得你现在的感受不应该归咎于你，而某人或某事是原因？,没关系，谢谢。你会因为发生在你身上的事情而责怪任何人吗？你认为自己是这一切的受害者吗？
4970,女性,18-39,焦虑,你是否觉得你现在的感受不应该归咎于你，而某人或某事是原因？,是不是你觉得你的负面情绪可能要归咎于其他人，这会导致你的焦虑？
4971,女性,40-69,焦虑,谢谢你让我知道。你认为别人的行为让你有这种感觉吗？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
4972,男性,40-69,焦虑,谢谢你让我知道。你认为别人的行为让你有这种感觉吗？,那么这样的话，我想知道，也许你觉得你太依赖别人的认可了。你认为你的负面情绪部分是由他人造成的吗？
4973,女性,18-39,焦虑,谢谢你让我知道。你认为别人的行为让你有这种感觉吗？,好的，让我们进一步探讨一下。你认为你可能会让别人对你对自己的感觉负责，可能将自己视为受害者吗？
4974,女性,18-39,焦虑,你是否因为自己的感受而以任何方式责备他人？,我明白了，谢谢，那么或许我们应该去别处寻找这种焦虑的根源。你会说现在有人在伤害你，强迫你做你不想做的事情或让你受苦吗？
4975,男性,40-69,焦虑,你是否因为自己的感受而以任何方式责备他人？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
4976,男性,18-39,焦虑,您是否觉得好像是其他人造成了您的负面情绪？,是不是你觉得你的负面情绪可能要归咎于其他人，这会导致你的焦虑？
4977,女性,40-69,焦虑,您是否觉得好像是其他人造成了您的负面情绪？,没关系，谢谢。你会因为发生在你身上的事情而责怪任何人吗？你认为自己是这一切的受害者吗？
4978,女性,18-39,焦虑,你是否因为你觉得别人对你做过的事情而受伤？,谢谢，我现在想关注的是你对这种焦虑的感受。有没有觉得你之所以有这种感觉是因为别人的所作所为？
4979,女性,18-39,焦虑,你是否因为你觉得别人对你做过的事情而受伤？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
4980,女性,18-39,焦虑,你是否因为你觉得别人对你做过的事情而受伤？,好的，谢谢你的回答。你认为你的负面情绪是由别人对你的行为引起的吗？
4981,男性,40-69,焦虑,你是否觉得别人故意让你感觉不好？,谢谢，我现在想关注的是你对这种焦虑的感受。有没有觉得你之所以有这种感觉是因为别人的所作所为？
4982,女性,40-69,焦虑,你是否觉得别人故意让你感觉不好？,有时我们可能会觉得其他人要为我们的感受负责。您认为现在有人正在引起您的焦虑吗？
4983,男性,18-39,焦虑,你是否觉得别人故意让你感觉不好？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
4984,女性,40-69,焦虑,最近，你是否觉得人们“想要抓住你”？,好的，让我们进一步探讨一下。你认为你可能会让别人对你对自己的感觉负责，可能将自己视为受害者吗？
4985,女性,18-39,焦虑,最近，你是否觉得人们“想要抓住你”？,那么这样的话，我想知道，也许你觉得你太依赖别人的认可了。你认为你的负面情绪部分是由他人造成的吗？
4986,女性,40-69,焦虑,最近，你是否觉得人们“想要抓住你”？,没关系，谢谢。你会因为发生在你身上的事情而责怪任何人吗？你认为自己是这一切的受害者吗？
4987,男性,18-39,焦虑,有没有人伤害过你，或者担心过你，你是否因为他们给你带来了这么多麻烦而对他们感到不安？,是不是你觉得你的负面情绪可能要归咎于其他人，这会导致你的焦虑？
4988,女性,40-69,焦虑,有没有人伤害过你，或者担心过你，你是否因为他们给你带来了这么多麻烦而对他们感到不安？,好的，谢谢你的回答。你认为你的负面情绪是由别人对你的行为引起的吗？
4989,男性,18-39,焦虑,好的我明白了。您是否在生活中感受到其他人的压力，或以任何方式受到伤害？,有时我们可能会觉得其他人要为我们的感受负责。您认为现在有人正在引起您的焦虑吗？
4990,女性,40-69,焦虑,好的我明白了。您是否在生活中感受到其他人的压力，或以任何方式受到伤害？,我明白了，谢谢，那么或许我们应该去别处寻找这种焦虑的根源。你会说现在有人在伤害你，强迫你做你不想做的事情或让你受苦吗？
4991,男性,40-69,焦虑,说别人经常对你的负面情绪和想法负责，你对此有些无能为力，是否公平？,那么这样的话，我想知道，也许你觉得你太依赖别人的认可了。你认为你的负面情绪部分是由他人造成的吗？
4992,女性,18-39,焦虑,说别人经常对你的负面情绪和想法负责，你对此有些无能为力，是否公平？,好的，如果您能与我分享更多信息，我将不胜感激。你可能认为自己是受害者吗？你会因为你的负面情绪而责怪别人吗？
4993,男性,18-39,焦虑,说别人经常对你的负面情绪和想法负责，你对此有些无能为力，是否公平？,好的，谢谢你的回答。你认为你的负面情绪是由别人对你的行为引起的吗？
4994,女性,40-69,焦虑,其他人可以为你的感受负责吗？,没关系，谢谢。你会因为发生在你身上的事情而责怪任何人吗？你认为自己是这一切的受害者吗？
4995,女性,18-39,焦虑,其他人可以为你的感受负责吗？,好的，谢谢你的回答。你认为你的负面情绪是由别人对你的行为引起的吗？
4996,男性,40-69,焦虑,其他人可以为你的感受负责吗？,我明白了，谢谢，那么或许我们应该去别处寻找这种焦虑的根源。你会说现在有人在伤害你，强迫你做你不想做的事情或让你受苦吗？
4997,男性,40-69,焦虑,你是否有时觉得别人的行为是你感觉的原因？,是不是你觉得你的负面情绪可能要归咎于其他人，这会导致你的焦虑？
4998,女性,40-69,焦虑,你是否有时觉得别人的行为是你感觉的原因？,好的，让我们进一步探讨一下。你认为你可能会让别人对你对自己的感觉负责，可能将自己视为受害者吗？
4999,男性,18-39,焦虑,你是否有时觉得别人的行为是你感觉的原因？,好的，谢谢你的回答。你认为你的负面情绪是由别人对你的行为引起的吗？
5000,男性,18-39,焦虑,有人为难你吗？,好的，让我们进一步探讨一下。你认为你可能会让别人对你对自己的感觉负责，可能将自己视为受害者吗？
5001,女性,40-69,焦虑,有人为难你吗？,好的，谢谢你的回答。你认为你的负面情绪是由别人对你的行为引起的吗？
5002,男性,40-69,焦虑,有人为难你吗？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
5003,男性,18-39,焦虑,你是否发现自己最近总是把你的问题归咎于别人？,我明白了，谢谢，那么或许我们应该去别处寻找这种焦虑的根源。你会说现在有人在伤害你，强迫你做你不想做的事情或让你受苦吗？
5004,男性,18-39,焦虑,你是否发现自己最近总是把你的问题归咎于别人？,谢谢，如果可以的话，我想问一个后续问题。我可以问你是否觉得其他人可能是你消极情绪的原因，而不是你自己的行为或行为？
5005,男性,18-39,焦虑,你是否发现自己最近总是把你的问题归咎于别人？,好的，如果您能与我分享更多信息，我将不胜感激。你可能认为自己是受害者吗？你会因为你的负面情绪而责怪别人吗？
5006,女性,18-39,焦虑,您个人会认为自己会受到周围其他人的情绪和行为的影响吗？,好的，让我们进一步探讨一下。你认为你可能会让别人对你对自己的感觉负责，可能将自己视为受害者吗？
5007,女性,40-69,焦虑,您个人会认为自己会受到周围其他人的情绪和行为的影响吗？,谢谢，我现在想关注的是你对这种焦虑的感受。有没有觉得你之所以有这种感觉是因为别人的所作所为？
5008,男性,18-39,焦虑,您个人会认为自己会受到周围其他人的情绪和行为的影响吗？,好的，如果您能与我分享更多信息，我将不胜感激。你可能认为自己是受害者吗？你会因为你的负面情绪而责怪别人吗？
5009,男性,18-39,焦虑,你认为你可能是在试图掌管别人吗？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5010,男性,40-69,焦虑,你认为你可能是在试图掌管别人吗？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5011,女性,40-69,焦虑,你认为你可能是在试图掌管别人吗？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5012,女性,18-39,焦虑,您是否担心无法知道或控制其他人将要做什么？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？
5013,女性,40-69,焦虑,您是否担心无法知道或控制其他人将要做什么？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5014,男性,40-69,焦虑,您是否担心无法知道或控制其他人将要做什么？,谢谢，你可以直接说“不”或“是”，因为这有助于我更清楚地了解你的感受。在你的生活中，是否有一种关系让你试图对他们进行过多的控制？
5015,女性,18-39,焦虑,您是否觉得需要控制事物或人来帮助缓解焦虑？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？
5016,女性,18-39,焦虑,您是否觉得需要控制事物或人来帮助缓解焦虑？,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？
5017,男性,40-69,焦虑,您是否觉得需要控制事物或人来帮助缓解焦虑？,当您应该接受事物的现状并允许事物流动时，您是否觉得您可能正在尝试控制情况的结果？
5018,男性,18-39,焦虑,你是否觉得你可能被视为控制欲强，甚至令人生畏？,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。
5019,女性,40-69,焦虑,你是否觉得你可能被视为控制欲强，甚至令人生畏？,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？
5020,女性,18-39,焦虑,你是否觉得你可能被视为控制欲强，甚至令人生畏？,我明白了，谢谢，我还有一个问题想问。你有没有觉得生活中有些事情或人太难以预测了，并希望你能对它们有更多的控制？
5021,女性,18-39,焦虑,您是否认为您正试图影响您无法控制的某人或某事？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5022,女性,18-39,焦虑,您是否认为您正试图影响您无法控制的某人或某事？,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？
5023,男性,40-69,焦虑,您是否认为您正试图影响您无法控制的某人或某事？,谢谢，你可以直接说“不”或“是”，因为这有助于我更清楚地了解你的感受。在你的生活中，是否有一种关系让你试图对他们进行过多的控制？
5024,女性,40-69,焦虑,你是否认为也许你是在试图强迫别人？,当您应该接受事物的现状并允许事物流动时，您是否觉得您可能正在尝试控制情况的结果？
5025,男性,18-39,焦虑,你是否认为也许你是在试图强迫别人？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5026,女性,40-69,焦虑,你是否认为也许你是在试图强迫别人？,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。
5027,女性,18-39,焦虑,谢谢你。有人没有按照你喜欢的方式做事吗？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5028,女性,40-69,焦虑,谢谢你。有人没有按照你喜欢的方式做事吗？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5029,男性,18-39,焦虑,您是否认为您可能以某种方式控制或试图控制另一个人？,谢谢，你可以直接说“不”或“是”，因为这有助于我更清楚地了解你的感受。在你的生活中，是否有一种关系让你试图对他们进行过多的控制？
5030,女性,40-69,焦虑,您是否认为您可能以某种方式控制或试图控制另一个人？,我明白了，谢谢，我还有一个问题想问。你有没有觉得生活中有些事情或人太难以预测了，并希望你能对它们有更多的控制？
5031,男性,18-39,焦虑,你有没有觉得你在试图控制别人？,当您应该接受事物的现状并允许事物流动时，您是否觉得您可能正在尝试控制情况的结果？
5032,女性,40-69,焦虑,你有没有觉得你在试图控制别人？,我明白了，谢谢，我还有一个问题想问。你有没有觉得生活中有些事情或人太难以预测了，并希望你能对它们有更多的控制？
5033,男性,40-69,焦虑,你有没有觉得你在试图控制别人？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5034,女性,18-39,焦虑,您是否有任何想法表明您可能希望对某个人有更多的控制权？,谢谢你，我想帮助你感觉好些，因为我知道焦虑很难。您是否有可能试图控制某人，这是否会导致您感到压力很大？
5035,男性,18-39,焦虑,您是否有任何想法表明您可能希望对某个人有更多的控制权？,谢谢，你可以直接说“不”或“是”，因为这有助于我更清楚地了解你的感受。在你的生活中，是否有一种关系让你试图对他们进行过多的控制？
5036,女性,40-69,焦虑,您是否有任何想法表明您可能希望对某个人有更多的控制权？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5037,女性,18-39,焦虑,你觉得对别人有任何责任吗？你会说你试图过多地影响他们的生活吗？,在不打扰的情况下，我可以问一下你生活中是否有人觉得你的行为不像你希望的那样？
5038,男性,40-69,焦虑,你觉得对别人有任何责任吗？你会说你试图过多地影响他们的生活吗？,很难接受我们无法控制他人的想法或行为。你最近有没有发现自己试图控制某人？请放心，我不会因此评判你。
5039,男性,40-69,焦虑,你觉得对别人有任何责任吗？你会说你试图过多地影响他们的生活吗？,谢谢你，我想帮助你感觉好些，因为我知道焦虑很难。您是否有可能试图控制某人，这是否会导致您感到压力很大？
5040,女性,40-69,焦虑,你想从某人身上得到特定的东西吗？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？
5041,男性,18-39,焦虑,你想从某人身上得到特定的东西吗？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5042,男性,18-39,焦虑,你想从某人身上得到特定的东西吗？,我明白。也许您生活中的某个人没有按照您认为的那样行事，而您可能正在鼓励他们改变自己的方式？
5043,男性,18-39,焦虑,是否希望你能影响某人或某事？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5044,女性,40-69,焦虑,是否希望你能影响某人或某事？,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？
5045,男性,40-69,焦虑,是否希望你能影响某人或某事？,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。
5046,女性,18-39,焦虑,当有人做了你希望他们不会做的事情时，你真的很生气吗？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5047,男性,18-39,焦虑,当有人做了你希望他们不会做的事情时，你真的很生气吗？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5048,男性,18-39,焦虑,当有人做了你希望他们不会做的事情时，你真的很生气吗？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5049,男性,18-39,焦虑,您认为在管理您的负面情绪时，您是否可能对生活中的某个人表现出控制性行为？,我明白。也许您生活中的某个人没有按照您认为的那样行事，而您可能正在鼓励他们改变自己的方式？
5050,女性,18-39,焦虑,您认为在管理您的负面情绪时，您是否可能对生活中的某个人表现出控制性行为？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5051,女性,40-69,焦虑,您是否认为您可能会试图控制另一个人，无论您是否有意？,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。
5052,男性,18-39,焦虑,您是否认为您可能会试图控制另一个人，无论您是否有意？,在不打扰的情况下，我可以问一下你生活中是否有人觉得你的行为不像你希望的那样？
5053,男性,18-39,焦虑,您是否认为您可能会试图控制另一个人，无论您是否有意？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5054,男性,40-69,焦虑,在你生命的这个阶段，你觉得有必要控制任何人吗？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5055,女性,40-69,焦虑,在你生命的这个阶段，你觉得有必要控制任何人吗？,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。
5056,女性,18-39,焦虑,在你生命的这个阶段，你觉得有必要控制任何人吗？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5057,女性,40-69,焦虑,好的，谢谢你。你认为你经常负责生活中的人或事吗？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5058,男性,40-69,焦虑,好的，谢谢你。你认为你经常负责生活中的人或事吗？,谢谢你，我想帮助你感觉好些，因为我知道焦虑很难。您是否有可能试图控制某人，这是否会导致您感到压力很大？
5059,男性,40-69,焦虑,好的，谢谢你。你认为你经常负责生活中的人或事吗？,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？
5060,女性,18-39,焦虑,你相信你可以操纵别人吗，即使那不是你的本意？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5061,女性,18-39,焦虑,你相信你可以操纵别人吗，即使那不是你的本意？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5062,男性,40-69,焦虑,你相信你可以操纵别人吗，即使那不是你的本意？,谢谢，你可以直接说“不”或“是”，因为这有助于我更清楚地了解你的感受。在你的生活中，是否有一种关系让你试图对他们进行过多的控制？
5063,男性,18-39,焦虑,您是否认为您正处于试图影响他人行为方式的位置？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5064,女性,40-69,焦虑,您是否认为您正处于试图影响他人行为方式的位置？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？
5065,女性,18-39,焦虑,您是否认为您正处于试图影响他人行为方式的位置？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5066,女性,18-39,焦虑,您是否可能因为觉得别人做了您应该更多控制的事情而感到焦虑？,当您应该接受事物的现状并允许事物流动时，您是否觉得您可能正在尝试控制情况的结果？
5067,女性,18-39,焦虑,您是否可能因为觉得别人做了您应该更多控制的事情而感到焦虑？,很难接受我们无法控制他人的想法或行为。你最近有没有发现自己试图控制某人？请放心，我不会因此评判你。
5068,男性,40-69,焦虑,您是否可能因为觉得别人做了您应该更多控制的事情而感到焦虑？,没关系，谢谢你让我知道。难不成你就是想控制别人的人？有时，当我们自己经历痛苦时，我们可能会这样做。
5069,女性,40-69,焦虑,您是否觉得您现在可能正在尝试影响生活中的其他人？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5070,男性,18-39,焦虑,您是否觉得您现在可能正在尝试影响生活中的其他人？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5071,女性,40-69,焦虑,您是否觉得您现在可能正在尝试影响生活中的其他人？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？
5072,女性,18-39,焦虑,谢谢，我明白了。您是否发现自己想要引导他人的行为或行动朝着正确的方向发展？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5073,女性,40-69,焦虑,谢谢，我明白了。您是否发现自己想要引导他人的行为或行动朝着正确的方向发展？,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？
5074,男性,18-39,焦虑,谢谢，我明白了。您是否发现自己想要引导他人的行为或行动朝着正确的方向发展？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5075,女性,40-69,焦虑,你认为你的行为方式有可能被解释为控制吗？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5076,男性,18-39,焦虑,你认为你的行为方式有可能被解释为控制吗？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5077,女性,40-69,焦虑,你认为你的行为方式有可能被解释为控制吗？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5078,男性,40-69,焦虑,你是否感觉好像你需要控制别人，因为你觉得自己失去了控制？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5079,女性,18-39,焦虑,你是否感觉好像你需要控制别人，因为你觉得自己失去了控制？,在不打扰的情况下，我可以问一下你生活中是否有人觉得你的行为不像你希望的那样？
5080,男性,18-39,焦虑,你是否感觉好像你需要控制别人，因为你觉得自己失去了控制？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5081,女性,40-69,焦虑,你有没有可能强迫别人，也许是你关心的人，按照你想要的方式行事？,很难接受我们无法控制他人的想法或行为。你最近有没有发现自己试图控制某人？请放心，我不会因此评判你。
5082,女性,18-39,焦虑,你有没有可能强迫别人，也许是你关心的人，按照你想要的方式行事？,在不打扰的情况下，我可以问一下你生活中是否有人觉得你的行为不像你希望的那样？
5083,男性,40-69,焦虑,你有没有可能强迫别人，也许是你关心的人，按照你想要的方式行事？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5084,男性,40-69,焦虑,您最近是否发现自己想要更多地控制他人，或者希望您可以改变他们的行为？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5085,女性,40-69,焦虑,您最近是否发现自己想要更多地控制他人，或者希望您可以改变他们的行为？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5086,男性,18-39,焦虑,您最近是否发现自己想要更多地控制他人，或者希望您可以改变他们的行为？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5087,男性,18-39,焦虑,您是否觉得对其他人负责，以至于您可能试图改变或纠正他们的行为？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5088,女性,40-69,焦虑,您是否觉得对其他人负责，以至于您可能试图改变或纠正他们的行为？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5089,男性,40-69,焦虑,也许你是想帮助太多，而这个人不会听你的？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5090,男性,18-39,焦虑,也许你是想帮助太多，而这个人不会听你的？,我明白了，谢谢你，让我们继续下一个问题，试图找到你感受的根源。也许你觉得你在试图控制某人？
5091,男性,18-39,焦虑,也许你是想帮助太多，而这个人不会听你的？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5092,男性,18-39,焦虑,您是否正在体验一种控制感，例如想要控制某个情况或某个人？,我能理解焦虑是什么感觉，有时焦虑会让我们觉得某人没有按照他们应该的方式行事。可能是你试图控制某人，甚至没有意识到吗？
5093,女性,18-39,焦虑,您是否正在体验一种控制感，例如想要控制某个情况或某个人？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5094,女性,40-69,焦虑,您是否正在体验一种控制感，例如想要控制某个情况或某个人？,谢谢你，我想帮助你感觉好些，因为我知道焦虑很难。您是否有可能试图控制某人，这是否会导致您感到压力很大？
5095,男性,18-39,焦虑,是否可能是您潜意识地试图引导或指导他人的行为？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5096,男性,18-39,焦虑,是否可能是您潜意识地试图引导或指导他人的行为？,谢谢你和我谈论这个。另一种可能性是，您可能试图控制他人以减少焦虑，您认为情况可能是这样吗？
5097,男性,40-69,焦虑,你愿意在人际关系中起带头作用吗？,我很感激你对我敞开心扉。在这一切中，您是否看到自己试图影响或控制他人的行为？
5098,女性,40-69,焦虑,你愿意在人际关系中起带头作用吗？,谢谢你。或许，您是否相信您正在对一个人施加不适当的压力来获得您所需要的结果？
5099,女性,18-39,焦虑,你愿意在人际关系中起带头作用吗？,很难接受我们无法控制他人的想法或行为。你最近有没有发现自己试图控制某人？请放心，我不会因此评判你。
5100,女性,40-69,焦虑,您是否认为有时您会鼓励人们按照您认为应该的方式行事？,有时我们希望我们可以 24/7 全天候为某人服务，但这也可能变成控制行为。您是否认为您可能对某人表现出控制性行为，或试图接管他们生活的某些方面？
5101,男性,40-69,焦虑,您是否认为有时您会鼓励人们按照您认为应该的方式行事？,我明白了，谢谢，我还有一个问题想问。你有没有觉得生活中有些事情或人太难以预测了，并希望你能对它们有更多的控制？
5102,女性,18-39,焦虑,您是否认为有时您会鼓励人们按照您认为应该的方式行事？,出于某种原因，想要控制生活中的事物或人是很常见的，尤其是当我们正在经历一段艰难的时期并觉得没有任何进展时。你有没有可能试图控制你认识的人？
