,emotion,rewriting,base,semantic,transformation
5375,所有情绪,这是完全正常的，尽管我当然希望这对您来说是一种更积极的体验。我们再试一次怎么样？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5376,所有情绪,啊，那不好，也许换个选择会更好。你想再做一个吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5377,所有情绪,很抱歉这个练习让你感觉更糟，有时不同的方法对不同的人更有效。您是否愿意尝试其他协议？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5378,所有情绪,你觉得你想看看另一个协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5379,所有情绪,你认为通过另一个协议会有所帮助吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5380,所有情绪,没关系，并不是每个人在第一个之后都感觉更好。我们试试另一个，看看我们如何处理那个？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5381,所有情绪,我很遗憾听到你有这种感觉。您想尝试其他协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5382,所有情绪,也许我们需要更深入地了解您的情况。如果您愿意，我们可以通过其他一些协议来工作。,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5383,所有情绪,这有时会发生，但这里有更多协议可能对您更有效。你想尝试另一个，看看它是否有帮助？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5384,所有情绪,很抱歉听到你感觉更糟。您想继续并执行另一个协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5385,所有情绪,我们可以尝试其他协议。你愿意接受吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5386,所有情绪,很抱歉让你感觉更糟。您是否准备好尝试不同的协议，哪个可能更适合您？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5387,所有情绪,很抱歉这没有帮助。我们要不要试试另一个？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5388,所有情绪,哦，那不好。你认为我们可以再试一次吗，也许使用完全不同的协议？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5389,所有情绪,您想尝试不同的协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5390,所有情绪,好的，别担心，我们还有一些可能更适合您。你想尝试不同的吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5391,所有情绪,我很遗憾听到这次会议没有帮助。您想尝试另一种协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5392,所有情绪,并非每个协议都适用于所有人，没关系，我建议不要放弃并重试。你想一起尝试另一个吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5393,所有情绪,我明白了，我很遗憾听到这个消息。你觉得不同的协议可能有帮助吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5394,所有情绪,听到这个我真的很抱歉。如果您愿意，我可以建议另一种可能有帮助的协议。,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5395,所有情绪,没关系。你想尝试另一种协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5396,所有情绪,很遗憾，一个不适合你，但我们会找到一个有效的协议。还有其他可能更适合您的协议，您想尝试一个吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5397,所有情绪,哦，我很遗憾听到它，有时通过协议会带回不舒服的回忆，我知道这可能很艰难。您想用不同的协议再试一次吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5398,所有情绪,尝试不同的协议，看看是否能让你感觉更好呢？,您想尝试另一种协议吗？ （病人感觉更糟）,19,HIGH
5399,悲伤,我很抱歉听到这个。是不是有什么特别的事情导致了这种感觉？,是不是发生了什么事情导致了这种感觉？,0,HIGH
5400,悲伤,谢谢，我明白了。是不是有什么特别的原因导致了这种情况？,是不是发生了什么事情导致了这种感觉？,0,HIGH
5401,悲伤,很抱歉听到这个，我可以理解。是否有导致这种情况的事件？,是不是发生了什么事情导致了这种感觉？,0,HIGH
5402,悲伤,我很抱歉听到这个。是不是有什么特别的事情导致了这种感觉？,你的情绪是由什么特定的事情引起的吗？,0,HIGH
5403,悲伤,请问，有什么具体原因吗？,你的情绪是由什么特定的事情引起的吗？,0,HIGH
5404,悲伤,我很抱歉听到这个。你能找出让你有这种感觉的具体事件吗？,你的情绪是由什么特定的事情引起的吗？,0,HIGH
5405,悲伤,请问，有什么具体原因吗？,是不是有什么特别的事情带来了这种感觉？,0,HIGH
5406,悲伤,你觉得哪让我觉得抱歉。这是由特定原因引起的吗？,是不是有什么特别的事情带来了这种感觉？,0,HIGH
5407,悲伤,请告诉我，这是由特定事件引起的吗？,是不是有什么特别的事情带来了这种感觉？,0,HIGH
5408,悲伤,有没有发生什么事情让你有这种感觉？,有没有什么特别的事情让你有这种感觉？,0,HIGH
5409,悲伤,这是因为什么特别的事情吗？,有没有什么特别的事情让你有这种感觉？,0,HIGH
5410,悲伤,谢谢，我明白了。是不是有什么特别的原因导致了这种情况？,有没有什么特别的事情让你有这种感觉？,0,HIGH
5411,悲伤,你觉得哪让我觉得抱歉。这是由特定原因引起的吗？,是不是发生了什么特别的事情导致了这种情况？,0,HIGH
5412,悲伤,在您的个人生活中是否发生过任何事情导致这些感觉？,是不是发生了什么特别的事情导致了这种情况？,0,HIGH
5413,悲伤,我很遗憾听到你有这种感觉。你能告诉我是否有特定的事件导致了这种情况？,是不是发生了什么特别的事情导致了这种情况？,0,HIGH
5414,悲伤,我很遗憾听到你感觉不舒服。有什么特别的事情让你有这种感觉吗？,在这种感觉之前发生了什么吗？,0,HIGH
5415,悲伤,谢谢，我明白了。是不是有什么特别的原因导致了这种情况？,在这种感觉之前发生了什么吗？,0,HIGH
5416,悲伤,请告诉我这种感觉是否源于某个事件？,在这种感觉之前发生了什么吗？,0,HIGH
5417,悲伤,谢谢你让我知道，我非常抱歉你有这种感觉。请问这种感觉是不是有什么特殊原因？,哦，听到这个我很抱歉。是特定情况导致的吗？,0,HIGH
5418,悲伤,请告诉我，这是由特定事件引起的吗？,哦，听到这个我很抱歉。是特定情况导致的吗？,0,HIGH
5419,悲伤,这是因为什么特别的事情吗？,哦，听到这个我很抱歉。是特定情况导致的吗？,0,HIGH
5420,悲伤,谢谢，我明白了。是不是有什么特别的原因导致了这种情况？,有没有发生什么事情让你有这种感觉？,0,HIGH
5421,悲伤,请告诉我，这是由特定事件引起的吗？,有没有发生什么事情让你有这种感觉？,0,HIGH
5422,悲伤,请告诉我这种感觉是否源于某个事件？,有没有发生什么事情让你有这种感觉？,0,HIGH
5423,悲伤,谢谢你让我知道，我非常抱歉你有这种感觉。请问这种感觉是不是有什么特殊原因？,有没有发生什么事情让你有这种感觉？,0,HIGH
5424,悲伤,我很遗憾听到你有这种感觉。你能告诉我是否有特定的事件导致了这种情况？,有没有发生什么事情让你有这种感觉？,0,HIGH
5425,悲伤,我很抱歉听到这个。你能找出让你有这种感觉的具体事件吗？,你认为有什么特别的事情让你有这种感觉吗？你可以对我敞开心扉。,0,HIGH
5426,悲伤,请问，有什么具体原因吗？,你认为有什么特别的事情让你有这种感觉吗？你可以对我敞开心扉。,0,HIGH
5427,悲伤,在您的个人生活中是否发生过任何事情导致这些感觉？,你认为有什么特别的事情让你有这种感觉吗？你可以对我敞开心扉。,0,HIGH
5428,悲伤,这是因为什么特别的事情吗？,你还记得是否有什么事情让你有这种感觉吗？,0,HIGH
5429,悲伤,在您的个人生活中是否发生过任何事情导致这些感觉？,你还记得是否有什么事情让你有这种感觉吗？,0,HIGH
5430,悲伤,我很遗憾听到你感觉不舒服。有什么特别的事情让你有这种感觉吗？,你还记得是否有什么事情让你有这种感觉吗？,0,HIGH
5431,悲伤,很抱歉听到这个，我可以理解。是否有导致这种情况的事件？,你能想到让你开始有这种感觉的具体事件吗？,0,HIGH
5432,悲伤,这是因为什么特别的事情吗？,你能想到让你开始有这种感觉的具体事件吗？,0,HIGH
5433,悲伤,谢谢，我明白了。是不是有什么特别的原因导致了这种情况？,你能想到让你开始有这种感觉的具体事件吗？,0,HIGH
5434,悲伤,你觉得哪让我觉得抱歉。这是由特定原因引起的吗？,有没有什么特别让你感到难过的事情？,0,HIGH
5435,悲伤,我很遗憾听到你有这种感觉。你能告诉我是否有特定的事件导致了这种情况？,有没有什么特别让你感到难过的事情？,0,HIGH
5436,悲伤,我很抱歉听到这个。会不会是因为某个事件？如果是这样，我希望这对你来说不是太难。,有没有什么特别让你感到难过的事情？,0,HIGH
5437,悲伤,这是因为什么特别的事情吗？,有没有发生什么特别的事情让你有这种感觉？,0,HIGH
5438,悲伤,谢谢，我明白了。是不是有什么特别的原因导致了这种情况？,有没有发生什么特别的事情让你有这种感觉？,0,HIGH
5439,悲伤,在您的个人生活中是否发生过任何事情导致这些感觉？,有没有发生什么特别的事情让你有这种感觉？,0,HIGH
5440,悲伤,我很抱歉听到这个。会不会是因为某个事件？如果是这样，我希望这对你来说不是太难。,这种感觉是由特定事件引起的吗？,0,HIGH
5441,悲伤,有没有发生什么事情让你有这种感觉？,这种感觉是由特定事件引起的吗？,0,HIGH
5442,悲伤,请告诉我，这是由特定事件引起的吗？,这种感觉是由特定事件引起的吗？,0,HIGH
5443,悲伤,谢谢你让我知道，我非常抱歉你有这种感觉。请问这种感觉是不是有什么特殊原因？,是不是发生了什么事情导致了这种情况？,0,HIGH
5444,悲伤,请问，有什么具体原因吗？,是不是发生了什么事情导致了这种情况？,0,HIGH
5445,悲伤,我很遗憾听到你感觉不舒服。有什么特别的事情让你有这种感觉吗？,是不是发生了什么事情导致了这种情况？,0,HIGH
5446,悲伤,我很遗憾听到你感觉不舒服。有什么特别的事情让你有这种感觉吗？,你能告诉我这是否是由特定事件引起的吗？,0,HIGH
5447,悲伤,我很抱歉听到这个。是不是有什么特别的事情导致了这种感觉？,你能告诉我这是否是由特定事件引起的吗？,0,HIGH
5448,悲伤,请问，有什么具体原因吗？,你能告诉我这是否是由特定事件引起的吗？,0,HIGH
5449,悲伤,引起这些感觉的事件是最近发生的，还是发生在遥远的过去？,引起您悲伤的事件是最近发生的事件还是不久前发生的事情？,1,HIGH
5450,悲伤,这是刚刚发生的事情还是过去发生的事情？,引起您悲伤的事件是最近发生的事件还是不久前发生的事情？,1,HIGH
5451,悲伤,明白了，谢谢分享。你会说这是最近发生的还是遥远的事件，这样我才能得到更好的画面？,引起您悲伤的事件是最近发生的事件还是不久前发生的事情？,1,HIGH
5452,悲伤,原来如此。这是最近发生的还是之前发生的？,明白了，谢谢分享。这是最近发生的还是遥远的事件？,1,HIGH
5453,悲伤,谢谢你让我知道。这是由最近或遥远的事件（或事件）引起的吗？,明白了，谢谢分享。这是最近发生的还是遥远的事件？,1,HIGH
5454,悲伤,明白了，谢谢这是由最近或遥远的事件（或事件）引起的吗？,明白了，谢谢分享。这是最近发生的还是遥远的事件？,1,HIGH
5455,悲伤,您是在回忆遥远的过去还是最近的事情？,引起你悲伤的事件是最近发生的还是遥远的？,1,HIGH
5456,悲伤,谢谢你让我知道。这是由最近或遥远的事件（或事件）引起的吗？,引起你悲伤的事件是最近发生的还是遥远的？,1,HIGH
5457,悲伤,我很抱歉听到这个。我也可以问一下是不是由最近或遥远的事件（或事件）引起的？,引起你悲伤的事件是最近发生的还是遥远的？,1,HIGH
5458,悲伤,您是在回忆遥远的过去还是最近的事情？,这是因为最近或遥远的情况而发生的吗？,1,HIGH
5459,悲伤,谢谢你让我知道。这是由最近或遥远的事件（或事件）引起的吗？,这是因为最近或遥远的情况而发生的吗？,1,HIGH
5460,悲伤,这是刚刚发生的事情还是过去发生的事情？,这是因为最近或遥远的情况而发生的吗？,1,HIGH
5461,悲伤,谢谢你让我知道。这是由最近或遥远的事件（或事件）引起的吗？,让你有这种感觉的事件是最近发生的还是很久以前发生的？,1,HIGH
5462,悲伤,那件事是最近发生的，还是在你过去更遥远？,让你有这种感觉的事件是最近发生的还是很久以前发生的？,1,HIGH
5463,悲伤,了解您处理此问题的时间很重要。请问这是最近发生的事件还是遥远的事件？,让你有这种感觉的事件是最近发生的还是很久以前发生的？,1,HIGH
5464,悲伤,谢谢，我想知道您认为您生活中的什么事件引发了这种感觉。这是最近发生的事件还是更遥远的过去？,这是最近发生的事情还是更遥远的事情？,1,HIGH
5465,悲伤,引起这些感觉的事件是最近发生的，还是发生在遥远的过去？,这是最近发生的事情还是更遥远的事情？,1,HIGH
5466,悲伤,那件事是最近发生的，还是在你过去更遥远？,这是最近发生的事情还是更遥远的事情？,1,HIGH
5467,悲伤,原来如此。这是最近发生的还是之前发生的？,这是由最近或遥远的事件引起的吗？,1,HIGH
5468,悲伤,了解您处理此问题的时间很重要。请问这是最近发生的事件还是遥远的事件？,这是由最近或遥远的事件引起的吗？,1,HIGH
5469,悲伤,我很遗憾听到这个消息。这是最近发生的还是不久前发生的？,这是由最近或遥远的事件引起的吗？,1,HIGH
5470,悲伤,引起这些感觉的事件是最近发生的，还是发生在遥远的过去？,请问是最近发生的还是很久以前的？,1,HIGH
5471,悲伤,谢谢你让我知道。这是由最近或遥远的事件（或事件）引起的吗？,请问是最近发生的还是很久以前的？,1,HIGH
5472,悲伤,原来如此。这是最近发生的还是之前发生的？,请问是最近发生的还是很久以前的？,1,HIGH
5473,悲伤,谢谢你让我知道。这是由最近或遥远的事件（或事件）引起的吗？,有这种感觉是可以的。这个事件是最近发生的还是不久前发生的？,1,HIGH
5474,悲伤,那件事是最近发生的，还是在你过去更遥远？,有这种感觉是可以的。这个事件是最近发生的还是不久前发生的？,1,HIGH
5475,悲伤,谢谢，我想知道您认为您生活中的什么事件引发了这种感觉。这是最近发生的事件还是更遥远的过去？,有这种感觉是可以的。这个事件是最近发生的还是不久前发生的？,1,HIGH
5476,悲伤,明白了，谢谢这是由最近或遥远的事件（或事件）引起的吗？,你能告诉我更多关于发生的事情吗？这个事件是遥远的还是最近的？,1,HIGH
5477,悲伤,原来如此。这是最近发生的还是之前发生的？,你能告诉我更多关于发生的事情吗？这个事件是遥远的还是最近的？,1,HIGH
5478,悲伤,那件事是最近发生的，还是在你过去更遥远？,你能告诉我更多关于发生的事情吗？这个事件是遥远的还是最近的？,1,HIGH
5479,悲伤,这是刚刚发生的事情还是过去发生的事情？,你认为是最近的事情引起了这种感觉，还是更遥远的事情？,1,HIGH
5480,悲伤,原来如此。这是最近发生的还是之前发生的？,你认为是最近的事情引起了这种感觉，还是更遥远的事情？,1,HIGH
5481,悲伤,明白了，谢谢分享。你会说这是最近发生的还是遥远的事件，这样我才能得到更好的画面？,你认为是最近的事情引起了这种感觉，还是更遥远的事情？,1,HIGH
5482,悲伤,我们过去的事件可能会引发情绪高涨。你在做协议 6 时是否经历过强烈的负面情绪？,如果你最近在研究协议 6 并且它从过去的事件中带回了一些不好的感觉，你能告诉我吗？,2,HIGH
5483,悲伤,您最近是否尝试过方案 6 并因此重温了创伤性事件？,如果你最近在研究协议 6 并且它从过去的事件中带回了一些不好的感觉，你能告诉我吗？,2,HIGH
5484,悲伤,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？,如果你最近在研究协议 6 并且它从过去的事件中带回了一些不好的感觉，你能告诉我吗？,2,HIGH
5485,悲伤,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？,你能告诉我在尝试协议 6 重温过去的创伤事件后，你是否开始有这种感觉？,2,HIGH
5486,悲伤,您是否尝试使用协议 6，如果是，这是否会因为过去的事件而引发困难的情绪？,你能告诉我在尝试协议 6 重温过去的创伤事件后，你是否开始有这种感觉？,2,HIGH
5487,悲伤,协议 6 可以唤起您可能很久都没有感受到的情绪，所以我想知道这是否是您的正确选择。有没有可能你最近尝试了协议 6，这又重新点燃了这些负面情绪？,你能告诉我在尝试协议 6 重温过去的创伤事件后，你是否开始有这种感觉？,2,HIGH
5488,悲伤,您是否尝试使用协议 6，如果是，这是否会因为过去的事件而引发困难的情绪？,您是否碰巧尝试过协议 6，您认为这可能是您产生这些负面情绪的原因吗？,2,HIGH
5489,悲伤,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？,您是否碰巧尝试过协议 6，您认为这可能是您产生这些负面情绪的原因吗？,2,HIGH
5490,悲伤,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？,您是否碰巧尝试过协议 6，您认为这可能是您产生这些负面情绪的原因吗？,2,HIGH
5491,悲伤,协议 6 可以唤起您可能很久都没有感受到的情绪，所以我想知道这是否是您的正确选择。有没有可能你最近尝试了协议 6，这又重新点燃了这些负面情绪？,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,2,HIGH
5492,悲伤,您是否尝试过协议 6 并且可能发现这并没有像您希望的那样提供帮助？,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,2,HIGH
5493,悲伤,您最近是否尝试过协议 6 并发现由于旧的记忆而重新点燃了这种无法控制的感觉？,您最近是否尝试过协议 6，并发现它使过去事件产生的无法控制的情绪恢复生机？,2,HIGH
5494,悲伤,您最近是否尝试过方案 6 并因此重温了创伤性事件？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？,2,HIGH
5495,悲伤,协议 6 可以唤起您可能很久都没有感受到的情绪，所以我想知道这是否是您的正确选择。有没有可能你最近尝试了协议 6，这又重新点燃了这些负面情绪？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？,2,HIGH
5496,悲伤,您是否注意到由于过去的事件，尝试协议 6（如果您尝试过）是否有无法忍受的情绪？,感谢您如此开放，我正在努力确定帮助的最佳方式，并知道重新审视创伤有多么困难。我很好奇协议 6 是否对你来说太痛苦了？,2,HIGH
5497,悲伤,您最近是否尝试过方案 6 并因此重温了创伤性事件？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？,2,HIGH
5498,悲伤,首先，您的感受对我很重要，所以我需要询问您之前与协议的互动情况。你最近有没有尝试过协议 6，如果是这样，它是否会因为你想起这件事而引发困难的情绪？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？,2,HIGH
5499,悲伤,我们过去的事件可能会引发情绪高涨。你在做协议 6 时是否经历过强烈的负面情绪？,协议 6 中的练习对某些人来说可能很困难，所以我想知道它们是否适合您。您是否尝试过协议 6 中的练习并发现它们很困难或有创伤？,2,HIGH
5500,悲伤,您最近是否尝试过考虑此事件，但发现它太痛苦了？,你是否尝试过协议 11，如果是的话，回顾最近的事件是否会重新打开导致情绪爆发的伤口？,3,HIGH
5501,悲伤,您是否注意到由于最近发生的事件，尝试协议 11（如果您尝试过）是否有无法忍受的情绪？,你是否尝试过协议 11，如果是的话，回顾最近的事件是否会重新打开导致情绪爆发的伤口？,3,HIGH
5502,悲伤,请问您是否已经通过协议11并发现它带回了困难的情绪？,你是否尝试过协议 11，如果是的话，回顾最近的事件是否会重新打开导致情绪爆发的伤口？,3,HIGH
5503,悲伤,您最近是否尝试推进协议 11，并且您重新审视的创伤是否变得难以处理？,您是否执行了协议 11 并且让您感觉更糟？,3,HIGH
5504,悲伤,你能告诉我在尝试协议 11 重新审视最近发生的事件后，你是否开始有这种感觉？,您是否执行了协议 11 并且让您感觉更糟？,3,HIGH
5505,悲伤,这是不幸的。你有没有尝试过协议 11，它是否引发了你对这次事件的同样困难的情绪？,您是否执行了协议 11 并且让您感觉更糟？,3,HIGH
5506,悲伤,我很抱歉你正在经历这个。您最近是否尝试过协议 11 并发现由于最近的事件而重新点燃了无法控制的情绪？,您是否尝试过使用协议 11 并且它是否带回了不舒服的情绪？,3,HIGH
5507,悲伤,这是不幸的。你有没有尝试过协议 11，它是否引发了你对这次事件的同样困难的情绪？,您是否尝试过使用协议 11 并且它是否带回了不舒服的情绪？,3,HIGH
5508,悲伤,您最近是否尝试过协议 11 并因此重温了创伤性事件？,您是否尝试过使用协议 11 并且它是否带回了不舒服的情绪？,3,HIGH
5509,悲伤,您最近是否尝试推进协议 11，并且您重新审视的创伤是否变得难以处理？,您是否尝试遵循协议 11，如果是这样，您是否感到不安？,3,HIGH
5510,悲伤,我明白这可能很困难。请问你是否尝试过协议 11 来更好地理解你的情绪，但通过它太痛苦了？,您是否尝试遵循协议 11，如果是这样，您是否感到不安？,3,HIGH
5511,悲伤,您是否注意到由于最近发生的事件，尝试协议 11（如果您尝试过）是否有无法忍受的情绪？,您是否尝试遵循协议 11，如果是这样，您是否感到不安？,3,HIGH
5512,悲伤,感谢分享。请让我问你几个问题，以便更好地了解我可以如何提供帮助。,谢谢你。我想问你一些问题，以便更好地了解你所遇到的情况。,4,HIGH
5513,悲伤,如果可以的话，我想问你几个问题，以便更好地了解你的情况。,谢谢你。我想问你一些问题，以便更好地了解你所遇到的情况。,4,HIGH
5514,悲伤,谢谢分享，我是来听的。请让我再问你几个问题。,谢谢你。我想问你一些问题，以便更好地了解你所遇到的情况。,4,HIGH
5515,悲伤,好的，谢谢你。请再问几个问题，让我更好地了解您的情况。,很抱歉让您受到伤害，在我尝试进一步调查时请耐心等待。我想再问你一些问题，这样我才能更好地了解情况。,4,HIGH
5516,悲伤,我与您的情绪保持一致，我们将了解如何克服它。我想再问你一些问题，以更好地理解你为什么会有这种感觉。,很抱歉让您受到伤害，在我尝试进一步调查时请耐心等待。我想再问你一些问题，这样我才能更好地了解情况。,4,HIGH
5517,悲伤,谢谢你今天和我分享这个。我还有一些问题要问，以帮助更好地了解您的情况。,很抱歉让您受到伤害，在我尝试进一步调查时请耐心等待。我想再问你一些问题，这样我才能更好地了解情况。,4,HIGH
5518,悲伤,感谢您如此乐于助人和耐心。如果您不介意，我还有几个问题可以帮助我进一步了解情况。,感谢您与我分享您的感受，感谢您的信任。如果您不介意，我现在将问您几个问题以更好地了解情况。,4,HIGH
5519,悲伤,我理解你很伤心，在这种复杂的情况下这是完全有道理的。我现在有几个问题要问您，以帮助我了解正在发生的事情。,感谢您与我分享您的感受，感谢您的信任。如果您不介意，我现在将问您几个问题以更好地了解情况。,4,HIGH
5520,悲伤,感谢您如此开放，我知道这有多难。我还有几个问题要尝试更好地了解您所处的位置以及如何提供帮助。,感谢您与我分享您的感受，感谢您的信任。如果您不介意，我现在将问您几个问题以更好地了解情况。,4,HIGH
5521,悲伤,感谢您的分享。我想通过询问一些后续问题来更好地了解发生了什么。,谢谢，感谢您与我分享，我知道这可能很困难。我想再问几个问题，以便更好地了解您的情况。,4,HIGH
5522,悲伤,如果可以的话，我想问你几个问题，以便更好地了解你的情况。,谢谢，感谢您与我分享，我知道这可能很困难。我想再问几个问题，以便更好地了解您的情况。,4,HIGH
5523,悲伤,感谢您分享您的感受。我有几个问题可以帮助我了解您的情况。,谢谢，感谢您与我分享，我知道这可能很困难。我想再问几个问题，以便更好地了解您的情况。,4,HIGH
5524,悲伤,最近有没有这些感觉困扰着你：,您是否对他人有或表达过以下任何强烈情绪：,5,HIGH
5525,悲伤,您是否对另一个人感受到或表现出以下任何情绪：,您是否对他人有或表达过以下任何强烈情绪：,5,HIGH
5526,悲伤,最近有没有这些感觉困扰着你：,谢谢，感谢您的耐心等待。您是否会说您对某人有强烈的感受或表达过以下任何一种情绪：,5,HIGH
5527,悲伤,您最近是否经历过以下情绪：,谢谢，感谢您的耐心等待。您是否会说您对某人有强烈的感受或表达过以下任何一种情绪：,5,HIGH
5528,悲伤,在这个困难时期，您是否有过以下强烈的情绪：,谢谢，感谢您的耐心等待。您是否会说您对某人有强烈的感受或表达过以下任何一种情绪：,5,HIGH
5529,悲伤,困难的情况会使我们的情绪感到紧张。您是否有任何这些强烈的感受和/或您向另一个人表达过它们：,你能告诉我你最近是否有以下任何情绪，或者你是否向其他人展示过这些情绪：,5,HIGH
5530,悲伤,您是否对另一个人感受到或表现出以下任何情绪：,你能告诉我你最近是否有以下任何情绪，或者你是否向其他人展示过这些情绪：,5,HIGH
5531,悲伤,您最近是否经历过以下情绪：,你能告诉我你最近是否有以下任何情绪，或者你是否向其他人展示过这些情绪：,5,HIGH
5532,悲伤,您最近是否经历过以下情绪：,如果你没问题，你能告诉我你是否对任何人有过以下强烈的感觉：,5,HIGH
5533,悲伤,最近有没有这些感觉困扰着你：,如果你没问题，你能告诉我你是否对任何人有过以下强烈的感觉：,5,HIGH
5534,悲伤,困难的情况会使我们的情绪感到紧张。您是否有任何这些强烈的感受和/或您向另一个人表达过它们：,如果你没问题，你能告诉我你是否对任何人有过以下强烈的感觉：,5,HIGH
5535,悲伤,谢谢你对我的信任，我现在想知道你最近在处理什么样的情绪。你能告诉我你是否有过以下任何一种情绪：,您是否发现自己对另一个人有以下任何一种情绪和/或表达：,5,HIGH
5536,悲伤,最近有没有这些感觉困扰着你：,您是否发现自己对另一个人有以下任何一种情绪和/或表达：,5,HIGH
5537,悲伤,困难的情况会使我们的情绪感到紧张。您是否有任何这些强烈的感受和/或您向另一个人表达过它们：,您是否发现自己对另一个人有以下任何一种情绪和/或表达：,5,HIGH
5538,悲伤,最近有没有这些感觉困扰着你：,请问您最近是否有过或表现出以下情绪：,5,HIGH
5539,悲伤,您最近是否经历过以下情绪：,请问您最近是否有过或表现出以下情绪：,5,HIGH
5540,悲伤,谢谢你对我的信任，我现在想知道你最近在处理什么样的情绪。你能告诉我你是否有过以下任何一种情绪：,请问您最近是否有过或表现出以下情绪：,5,HIGH
5541,悲伤,最近有没有这些感觉困扰着你：,如果可以的话，在有人陪伴时，您是否有过以下强烈感受或情绪：,5,HIGH
5542,悲伤,您最近是否经历过以下情绪：,如果可以的话，在有人陪伴时，您是否有过以下强烈感受或情绪：,5,HIGH
5543,悲伤,您是否对另一个人感受到或表现出以下任何情绪：,如果可以的话，在有人陪伴时，您是否有过以下强烈感受或情绪：,5,HIGH
5544,悲伤,谢谢你对我的信任，我现在想知道你最近在处理什么样的情绪。你能告诉我你是否有过以下任何一种情绪：,您是否发现自己对某人有强烈的感受或表达以下任何一种情绪：,5,HIGH
5545,悲伤,最近有没有这些感觉困扰着你：,您是否发现自己对某人有强烈的感受或表达以下任何一种情绪：,5,HIGH
5546,悲伤,困难的情况会使我们的情绪感到紧张。您是否有任何这些强烈的感受和/或您向另一个人表达过它们：,您是否发现自己对某人有强烈的感受或表达以下任何一种情绪：,5,HIGH
5547,悲伤,最近有没有这些感觉困扰着你：,如果可以继续，你能告诉我你是否对某人表达过以下任何情绪：,5,HIGH
5548,悲伤,谢谢你对我的信任，我现在想知道你最近在处理什么样的情绪。你能告诉我你是否有过以下任何一种情绪：,如果可以继续，你能告诉我你是否对某人表达过以下任何情绪：,5,HIGH
5549,悲伤,您最近是否经历过以下情绪：,如果可以继续，你能告诉我你是否对某人表达过以下任何情绪：,5,HIGH
5550,悲伤,最近有没有这些感觉困扰着你：,您能否告诉我，您是否在表达或强烈感受以下列出的任何情绪时遇到困难：,5,HIGH
5551,悲伤,您最近是否经历过以下情绪：,您能否告诉我，您是否在表达或强烈感受以下列出的任何情绪时遇到困难：,5,HIGH
5552,悲伤,您最近是否经历过以下情绪：,您是否因对他人产生以下任何情绪而烦恼：,5,HIGH
5553,悲伤,最近有没有这些感觉困扰着你：,您是否因对他人产生以下任何情绪而烦恼：,5,HIGH
5554,悲伤,困难的情况会使我们的情绪感到紧张。您是否有任何这些强烈的感受和/或您向另一个人表达过它们：,您是否因对他人产生以下任何情绪而烦恼：,5,HIGH
5555,悲伤,困难的情况会使我们的情绪感到紧张。您是否有任何这些强烈的感受和/或您向另一个人表达过它们：,您是否与生活中的任何人感受到或分享了以下任何感受：,5,HIGH
