,gender,age,emotion,base,rewriting
1771,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,听完您的担忧后，我认为您的感觉是 {}，这是真的吗？
1772,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,我想您可能会感觉到 {}，您同意吗？
1773,男性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,综合你刚才告诉我的一切，我相信你今天感觉{}，你认为这样说公平吗？
1774,女性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,我听到的是您感觉 {}，是吗？
1775,男性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,根据你告诉我的内容，你似乎感觉{}，你认为这是准确的吗？
1776,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,谢谢你。我说您感觉 {} 是否正确？
1777,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,感谢你的分享。我的印象是你今天是 {}，这是正确的吗？
1778,女性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,谢谢你，让我仔细检查一下你刚刚告诉我的。据我所知，您的感受是 {}，准确吗？
1779,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,感谢您的回答。在我看来，您现在是 {}，该描述与您的感受相符吗？
1780,女性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,如果我理解正确，您的感受是 {}，这是否足够准确地描述它？
1781,男性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,根据您告诉我的情况，您感觉 {} 是这样吗？
1782,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,我觉得你今天感觉很{}，是吗？
1783,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,现在，我想澄清一下您的感受是 {}，对吗？
1784,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,谢谢你。我的印象是你感觉{}，对吗？
1785,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,您今天似乎感觉{}，这是否足以准确描述您的感受？
1786,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,感谢您对我的信任并分享您的感受。如果我理解正确，您现在感觉{}，您会说这是真的吗？
1787,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,我可以看出您可能会感觉到 {}，这准确吗？
1788,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,感谢您的开放和与我分享。你今天看起来像 {}，你也会这么说吗？
1789,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,感谢您与我分享您的想法。我有一种感觉，你是 {}，是这样吗？
1790,女性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,感谢你的分享。我相信您是 {}，我这样说是否正确？
1791,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,如果我理解正确，您会认为是 {}，这是一个公平的评估吗？
1792,女性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,谢谢你。根据您告诉我的情况，我了解到您的感受是 {}，您认为这或多或少地描述了您的感受吗？
1793,女性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,非常感谢您的意见。在我看来，您现在感觉{}，这听起来准确吗？
1794,男性,40-69,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,谢谢你的开放。从您的回复来看，我认为您有 {} 的感觉，我这样说是否正确？
1795,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,我明白。我相信您有 {} 的感觉，您认为这是正确的吗？
1796,女性,18-39,所有情绪,根据您所说的，我相信您正在感受{}。这个对吗？,考虑到您所说的所有内容，我相信您会感觉到 {}，是这种情况吗？如果没有，请随时纠正我。
1797,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉造成误解。你能告诉我这些情绪中的哪一种符合你的感受吗？
1798,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，真的很抱歉，我当时一定是误会了。您能否通过从以下列表中选择来告诉我您的感受：
1799,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，我很抱歉，我真的很感谢你告诉我我做错了 - 有时可能很难。你能给我一些帮助以确保我理解吗？这是一个列表 - 请让我知道哪一个描述了您的感受：
1800,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，我的错。那么你说你今天的感觉如何？
1801,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，对不起，我误解了你的情绪。也许您可以将您当前的情绪描述为列表中的其中一种？
1802,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉。你实际感觉如何？你能从下面的列表中选择它吗？
1803,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,非常抱歉。请从以下情绪中选择您的感受：
1804,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起，有时很难知道某人在键盘后面的感受。相反，您介意从这个列表中选择一种更适合您当前状态的情绪吗？
1805,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起，我一定是看错了情况。请告诉我，你感觉如何？
1806,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦对不起。你能选择你感受到哪种情绪，或者最接近它的一种情绪吗？
1807,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,很抱歉我误解了这一点。请问您从下面的列表中选择更准确地反映您的感受的情绪吗？
1808,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对此我感到非常抱歉。你能从下面的情绪中突出你现在真正感受到的情绪吗？
1809,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦不，我好像误会了，我很抱歉。让我再试一次：请看下面的列表，然后选择哪种情绪最能代表您今天的感受。
1810,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起，我一定是误会了。请从下面最能反映您感受的情绪中选择一种。
1811,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,请原谅我。在不引导你的情况下，请从我给你的清单中选择你的感受。
1812,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦不，我很抱歉。如果您不介意，请从此列表中选择您的感受：
1813,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我为我的误会道歉。您认为以下哪一项最接近您目前的感受？
1814,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉造成误解。请从下面反映您感受的情绪中选择一种来纠正我：
1815,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,啊，我道歉。此列表中的哪种情绪最能描述您的经历？
1816,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我真的很抱歉我做错了。也许以下情绪之一会更准确地描述它？
1817,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，对不起，我误会了你。从列出的情绪中，您能否选择最能定义您当前感受的情绪？
1818,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我深表歉意。请从下面的列表中选择最能描述您的感受的情绪：
1819,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉，我的错。在您看来，您目前正在感受这些情绪中的哪些？
1820,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对于误会，我深表歉意。如果您可以在下方选择一种真正反映您感受的情绪，那将非常有帮助。
1821,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉误解了你的感受。请告诉我您的感受，以便我更好地理解。
1822,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,很抱歉对于这个误会。你会说你此刻的感受是什么？
1823,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起，也许我不是最擅长阅读人的。如果你不介意我问一下，你今天感觉如何，你能从下面的列表中选择你觉得最接近你当前心情的吗？
1824,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，对不起，我误会了。请选择您认同的情绪：
1825,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起，也许我误解了你的感受。我认为如果您能挑选出您认为最能代表您的情况的情感，那可能是最好的：
1826,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，对不起。能否请您告诉我您的感受：
1827,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,抱歉，那我一定是弄错了。请告诉我，您正在经历以下哪种情绪？
1828,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起，我拿错了棍子的一端。如果你看这个列表，你可以指出你正在感受哪种情绪，那么就不会有误解。
1829,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起，我真的很想了解你的感受。您能帮我从列表中选择最符合您感受的选项吗？
1830,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉。让我们来看看这个列表，看看什么最能反映你现在的感受。
1831,男性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉。如果可以，请从以下列表中选择，告诉我您的感受：
1832,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉，我不是故意误判的。你有这些情绪吗？如果是这样，请通过选择它让我知道：
1833,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对于误解您的实际感受，我深表歉意。请您从下面的情绪中选择最能反映您的感受的情绪，以便我更好地理解它？
1834,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对于那个很抱歉。请阅读以下情绪并选择最适合您的感受：
1835,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉。您想通过自己选择来帮助我了解您的感受吗？
1836,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我的错。你能通过从下面的列表中选择正确的情绪来告诉我你的感受吗？
1837,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起。请从这个列表中选出你感受到的情绪，帮助我理解：
1838,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,对不起。请告诉我你的真实感受。
1839,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,抱歉，有时很难准确评估别人的感受。您想从这份清单中挑选出您正在感受的情绪吗？
1840,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，对不起。那么最好说你是：
1841,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,哦，糟糕，对不起；我误解了信号。为避免进一步混淆，请从以下最能反映您当前感受的情绪中选择：
1842,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我道歉，我一定是误会了。也许您可以从下面的列表中指出哪种情绪最能代表您的感受？
1843,女性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉，我很想更好地了解你的感受。你能选择你认为合适的情绪吗？
1844,男性,40-69,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我真诚地道歉。请您从下面的列表中选择您的实际感受。
1845,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉那是不正确的。看看下面的列表，你能告诉我你的感受吗？
1846,女性,18-39,所有情绪,我很抱歉。请从下面的情绪中选择最能反映您感受的情绪：,我很抱歉听到我误解了。请用您自己的话说，您能具体说明您的感受吗？
1847,女性,18-39,所有情绪,感谢您的参与。再见,感谢您今天的合作，我很感激。回头见！
1848,女性,18-39,所有情绪,感谢您的参与。再见,非常感谢您今天抽出时间与我们合作，希望您喜欢我们的会议。我期待着下次见到你。
1849,男性,40-69,所有情绪,感谢您的参与。再见,非常感谢与我交谈，我真的希望它做得很好。真的希望很快能再见到你！
1850,女性,40-69,所有情绪,感谢您的参与。再见,今天真是谢谢你了。很快再见。
1851,男性,18-39,所有情绪,感谢您的参与。再见,我非常感谢你的参与，希望我们能很快再次见面。
1852,女性,18-39,所有情绪,感谢您的参与。再见,非常感谢您参加本次会议，我非常感谢您的时间。一会儿见！
1853,男性,18-39,所有情绪,感谢您的参与。再见,感谢您的参与。我们下次见面。
1854,男性,18-39,所有情绪,感谢您的参与。再见,感谢您的参与，我真的很感激，您的努力非常宝贵。祝你有美好的一天！
1855,女性,40-69,所有情绪,感谢您的参与。再见,谢谢你今天，我真的很感激。很快又赶上了。
1856,男性,18-39,所有情绪,感谢您的参与。再见,感谢您今天的时间！希望早日收到你的消息！
1857,女性,40-69,所有情绪,感谢您的参与。再见,我非常感谢您所花费的时间以及您与我分享的所有内容。我希望很快能再次联系。
1858,男性,18-39,所有情绪,感谢您的参与。再见,我真的很感谢你的努力，谢谢你的参与。让我们很快再谈。
1859,女性,18-39,所有情绪,感谢您的参与。再见,今天到此结束，感谢您与我交谈，我希望这次谈话对您有所帮助。期待很快再次见到您。
1860,男性,18-39,所有情绪,感谢您的参与。再见,感谢您今天的耐心等待。再见！
1861,男性,18-39,所有情绪,感谢您的参与。再见,我真的很想花时间感谢您成为如此出色的参与者。很高兴能很快再次见到你。
1862,女性,40-69,所有情绪,感谢您的参与。再见,非常感谢您在本次会议上与我共度时光。我真的很期待很快见到你。
1863,男性,18-39,所有情绪,感谢您的参与。再见,非常感谢您的时间和努力。祝你有美好的一天！
1864,女性,18-39,所有情绪,感谢您的参与。再见,感谢您的合作和参与本次会议。期待很快见到你。
1865,男性,40-69,所有情绪,感谢您的参与。再见,真的非常感谢你。我希望很快能见到你。
1866,女性,40-69,所有情绪,感谢您的参与。再见,我很高兴你能参加。我希望我们能尽快联系，再次感谢。
1867,男性,18-39,所有情绪,感谢您的参与。再见,谢谢你，你很棒，很高兴能一起解决这个问题。我希望你能很快回来。
1868,女性,18-39,所有情绪,感谢您的参与。再见,我很感激你的参与。我希望很快能再次与你合作。
1869,男性,40-69,所有情绪,感谢您的参与。再见,谢谢，你今天很棒。我希望我能很快见到你，再见！
1870,女性,18-39,所有情绪,感谢您的参与。再见,非常感谢你的合作。我希望很快能在见到你。
1871,女性,18-39,所有情绪,感谢您的参与。再见,非常感谢你向我敞开心扉，告诉我你的感受。我很高兴我们可以进行这次聊天，如果您需要我，我会在这里。
1872,男性,40-69,所有情绪,感谢您的参与。再见,非常感谢您参与其中。我希望很快能见到你。
1873,男性,18-39,所有情绪,感谢您的参与。再见,感谢您的时间。我相信我们会再次穿越的！
1874,女性,40-69,所有情绪,感谢您的参与。再见,我们已经结束了会议，我要感谢您抽出时间与我一起解决这个问题。再见。
1875,男性,18-39,所有情绪,感谢您的参与。再见,我要真诚地感谢您参与其中。我希望很快能见到你！
1876,女性,18-39,所有情绪,感谢您的参与。再见,谢谢你今天和我分享。想谈什么就回来找我。
1877,男性,40-69,所有情绪,感谢您的参与。再见,谢谢，非常感谢您参加本次活动。我期待着在不久的将来见到你。
1878,女性,40-69,所有情绪,感谢您的参与。再见,我很高兴我们能一起度过这段时光，希望对你有帮助。想多聊几句的时候可以回来。
1879,男性,40-69,所有情绪,感谢您的参与。再见,非常感谢您参加本次会议，我非常感谢您的时间和您提供的深思熟虑的意见，希望本次会议对您有所帮助。我期待很快再次见到你，保重。
1880,女性,40-69,所有情绪,感谢您的参与。再见,很高兴与您交谈，感谢您抽出宝贵时间。暂时再见。
1881,男性,18-39,所有情绪,感谢您的参与。再见,谢谢，感谢您的合作。很快再见！
1882,女性,18-39,所有情绪,感谢您的参与。再见,非常感谢你跟我说话。我期待很快再次发言。
1883,男性,40-69,所有情绪,感谢您的参与。再见,非常感谢您在本次会议期间的时间和合作。我期待很快的另一场会议。
1884,男性,40-69,所有情绪,感谢您的参与。再见,我很高兴你参加了今天的会议。一会儿再说。
1885,女性,18-39,所有情绪,感谢您的参与。再见,我很感激你和我一起度过了这段时间。我希望很快能见到你。
1886,男性,40-69,所有情绪,感谢您的参与。再见,感谢你今天勇敢地分享你的感受，我很感激。我期待我们的下一次会议。
1887,女性,18-39,所有情绪,感谢您的参与。再见,非常感谢您今天的诚实和努力，非常感谢。很快再见！
1888,女性,18-39,所有情绪,感谢您的参与。再见,我真的很感谢你和我说话，谈论一个人的感受需要勇气。我期待与您再次交谈！
1889,男性,40-69,所有情绪,感谢您的参与。再见,我要感谢您今天与我分享您的想法和感受。我真的很想很快再见到你，所以请你有空的时候过来看看。
1890,女性,40-69,所有情绪,感谢您的参与。再见,非常感谢您无偿地付出时间。我很快就会再见到你。
1891,男性,40-69,所有情绪,感谢您的参与。再见,您的参与非常宝贵，非常感谢您的参与。我希望很快能见到你。
1892,女性,40-69,所有情绪,感谢您的参与。再见,我非常感谢您在这方面花费的时间。我希望能再次见到你。
1893,女性,40-69,所有情绪,感谢您的参与。再见,谢谢，很高兴与你进行这次谈话。我希望我们能很快再见面。
1894,男性,40-69,所有情绪,感谢您的参与。再见,我很感谢你今天的参与。我期待在未来与您进行更富有成效的合作。
1895,女性,18-39,所有情绪,感谢您的参与。再见,谢谢你今天的时间。我希望你能回来多聊几句。
1896,女性,18-39,所有情绪,感谢您的参与。再见,感谢您在本次会议中信任我。每当您想多说话时，请再和我沟通。
1897,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我在这里有一些可能会有所帮助的选项。请选择您现在要查看的协议。
1898,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我会给你一些协议建议，但决定必须来自你，因为你最了解自己。您能否选择您认为最适合您的协议？
1899,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,根据您与我分享的内容，我认为这些建议适合您。请您告诉我您想尝试哪些协议？
1900,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,因此，根据我们所讨论的内容，我有以下建议供您选择。请选择您现在要尝试的协议。
1901,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,在我们的讨论之后，我列出了我想向您推荐的协议。您是否乐意查看它们并选择您可能会考虑尝试的协议？
1902,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些您可以尝试的推荐协议。你现在有什么想尝试的吗？如果是，请选择它。
1903,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我认为您可以从这些协议中的任何一个中受益，让您感觉自己是最好的自己。请告诉我您想尝试哪一种。
1904,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我现在给你一些建议。我很乐意让您决定要使用哪种协议。
1905,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我们可以尝试的建议，但我认为我们最好尝试您认为最合适的建议。请告诉我您希望我们尝试哪种协议。
1906,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,这是我推荐的。请随意选择您想尝试的协议。
1907,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我对协议有一些建议，可以帮助您解决问题。你想选择你认为最适合你的吗？
1908,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,现在我们已经掌握了所有相关信息，我想向您推荐一些我认为会产生积极影响的协议。您可以选择最能引起您共鸣的协议。
1909,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些建议可能对你有用。你能告诉我你想尝试哪种协议吗？
1910,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我想推荐一些我认为非常适合您的情况的协议。请选择您要尝试的协议。
1911,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,您可以选择多种选择，因此我有不止一个建议。也许您可以选择一种您现在喜欢使用的协议。
1912,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我有几个选项给你。请告诉我您认为哪种协议最适合您。
1913,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,所以我有一些协议建议我认为对你很有效；这里有一些建议，所以看看吧。您认为哪种协议适合您？
1914,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我认为以下协议对您有益。您可以选择您认为此时最适合您的那个。
1915,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,根据你告诉我的，这里有一些我们可以尝试的协议。请选择您现在想经历的任何事情。
1916,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,以下是您今天可以尝试的一些协议建议。我希望您选择您想尝试的协议。
1917,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些建议给你。请查看并选择您想尝试的任何协议。
1918,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我肯定会推荐各种协议。请选择您认为最适合您的那一项。
1919,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我想过什么最适合你。如果您查看选项并告诉我您想尝试哪种协议，那就太好了。
1920,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,这些是我的建议。请告诉我您想尝试哪种协议。
1921,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,这是我想推荐的一些协议。随意选择您想尝试的协议。
1922,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我可以推荐一些可能有帮助的协议。随意从这些协议中选择您喜欢的协议。
1923,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我对一些协议有一些想法，我认为它们会真正使您受益。你想尝试哪一个？
1924,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,这里有一些我认为可能对您有所帮助的协议建议。选择您认为最好的协议
1925,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我想如果我们能找到这些感觉的根源，我们会让你感觉好很多。您认为您想尝试以下任何协议吗？看一看，让我知道您是否想尝试一些东西。
1926,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些您可以尝试的协议的建议。请选择一项立即查看：
1927,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我相信这些协议可能对您有益。看一看它们，然后告诉我您想尝试哪一个。
1928,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,根据你告诉我的，我选择了一些可能对你有帮助的协议。您现在想尝试一个协议吗？如果是，请选择它。
1929,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,以下是我对哪些协议最适合您的想法。请选择您想尝试的协议：
1930,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些协议可以帮助你。您想选择一款来尝试吗？
1931,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我这里有一些协议希望您查看，我认为它们可能对您有所帮助。您能否通读一遍并告诉我您认为哪一种对您最有益，并且您想尝试一下。
1932,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我们可以尝试多种协议。您想探索以下哪些内容？
1933,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些建议。如果可以，请告诉我您认为哪种协议今天最适合您？
1934,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,所以这就是我的建议，我很想知道您想选择哪种协议。
1935,女性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,好的，这是我的建议。您可以选择您认为现在最适合您的协议。
1936,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,如果你愿意，我有一些我认为可以帮助你的建议。在以下协议中，您现在想尝试其中一种吗？如果是，请选择它。
1937,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为可能在这里工作的建议。请继续看一看，您可以选择您觉得最舒服的协议。
1938,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,这是我的建议。你想尝试其中任何一个吗？
1939,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,我们可以尝试多种协议，我想找到最适合您的协议。让我知道您更愿意尝试哪种协议。
1940,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,根据您与我分享的内容，我想推荐这些协议。请花一些时间考虑它们并选择一个。
1941,女性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,请在下面找到我的建议。您可以选择您喜欢的协议，它将显示给您，以便您可以尝试。
1942,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,考虑到您的情况，我想为您推荐这些协议。请让我知道您希望从哪个协议开始。
1943,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些想法可能会有所帮助。您可以选择要跟随哪个。
1944,男性,18-39,所有情绪,这是我的建议，请选择您想尝试的协议,如果您觉得合适，我想推荐以下协议。您可以选择您喜欢的一种来查看其内容。
1945,男性,40-69,所有情绪,这是我的建议，请选择您想尝试的协议,我认为这些协议之一可能会对您有所帮助。您想尝试哪种协议？
1946,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,花点时间通读一遍以理解，如果可以，请尝试通读整件事。完成后只需点击“继续”按钮。
1947,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我建议你现在就尝试这个协议，这可能很困难，但只要尽力而为，就会好的。完成协议后，按“继续”按钮，然后我们可以讨论一下，如果您愿意的话。
1948,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,感谢您的选择，您现在应该可以看到协议了；请看看你是如何处理它的。完成后，您可以按“继续”。
1949,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,谢谢你。现在我希望您通读并遵循协议，完成后按“继续”。
1950,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,感谢您选择此协议。您现在愿意尝试此协议吗？完成后，请您按“继续”按钮。
1951,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,谢谢，现在您可以尝试通过您选择的协议。当您完成后，如果您能回到我身边并按“继续”，我将不胜感激。
1952,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我认为这对你有好处，我是来帮忙的。请尝试现在完成此操作，完成后，按“继续”。
1953,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,当您准备好时，我希望您阅读并尝试该协议。一旦您对此感到满意，请随时选择“继续”。
1954,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,现在尝试通过此协议可能对您有所帮助，如果可以请尝试一下。完成后，您只需按“继续”即可。
1955,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,太好了，你为什么不现在就来看看这个协议。完成后，请按“继续”。
1956,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我了解此协议可能具有挑战性，但请您尝试完成它。如果您设法完成它，请按“继续”，然后我会问您几个后续问题。
1957,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,太好了，现在我希望您尝试完成此协议。慢慢来，当你走到最后只需按“继续”。
1958,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,太好了，你现在可以试一试吗？您只需要记住在完成后按“继续”。
1959,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,当你准备好时，请开始这个协议。完成后，按“继续”。
1960,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,既然您已经做出选择，请遵循协议，我希望您会喜欢它。完成后，您将需要按“继续”按钮。
1961,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,那太棒了。你能不能现在就遵循这个协议，完成后点击“继续”。
1962,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,谢谢你。现在就开始研究这个协议，我们会看看它是否有帮助。完成后按“继续”，我们将再谈一些。
