,gender,age,emotion,base,rewriting
1753,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I believe from all you've said that you are feeling {}, is this accurate?"
1754,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you, and please correct me if I am wrong. Am I correct in saying that you are feeling {} right now?"
1755,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"It sounds like your are {}, is that right?"
1756,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for that. If I understand correctly you're feeling {}, is that correct?"
1757,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"From listening to what you have said I take from that that you are feeling {}, is my understanding correct?"
1758,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I see, thank you for sharing. I think that you are feeling {}, would I be correct in saying that?"
1759,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"From your response, it looks like you are feeling {} today, have I got that right?"
1760,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"From what we've spoke about I think you're probably feeling {}, does that sound about right?"
1761,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"From what you have told me it could be that you are feeling {}, would I be right to say so?"
1762,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you, I just want to make sure that I have understood correctly. I think you are feeling {}, does that sound right?"
1763,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you, I just want to make sure that we are on the same page. Would you say that {} best describes how you're feeling right now?"
1764,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for entrusting me by sharing how you feel. From what you have told me, I believe you are feeling {} ?"
1765,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you, and please forgive me if I'm wrong. I believe you are {}, am I correct in thinking that?"
1766,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I would say that you're feeling {} right now, do you think that is a reasonable description of your current mood?"
1767,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Reading what you have told me I believe that you are feeling {}, is that close enough?"
1768,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,Thank you for opening up to me. Am I correct in assuming that you are feeling {}?
1769,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I think that perhaps you are feeling {}, do you think that's true?"
1770,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Listening to you, it seems that you're feeling {}, did I understand correctly?"
1771,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"After listening to your concerns, I think that your are feeling {}, is this true?"
1772,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I think that you may be feeling {}, do you agree?"
1773,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Gathering everything from what you just told me, I believe you're feeling {} today, would you think it's fair to say that?"
1774,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"What I am hearing is that you feel {}, is that right?"
1775,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Going off of what you have told me, it seems as though you are feeling {}, do you think this is accurate?"
1776,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,Thank you. Would I be correct in saying that you are feeling {}?
1777,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for sharing. I have the impression that you are {} today, is this correct?"
1778,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you, let me just double check on what you've just told me. From what I can gather you are feeling {}, is that accurate?"
1779,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thanks for your answer. It sounds to me like you're {} right now, does that description match how you feel?"
1780,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"If I understand correctly you are feeling {}, does that describe it accurately enough?"
1781,Male,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"From what you've told me, it sounds like you're feeling {}, is this right?"
1782,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I feel that you are feeling quite {} today, is that right?"
1783,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Now, I would just like to clarify you are feeling {}, is that correct?"
1784,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you. I get the impression you are feeling {}, am I right?"
1785,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"It seems that you're feeling {} today, is that an accurate enough description of what you're feeling?"
1786,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for trusting in me and sharing how you feel. If I understand correctly, you are feeling {} right now, would you say that's true?"
1787,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I can see you may be feeling {}, is this accurate?"
1788,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for being open and sharing with me. You seem like you're {} today, would you say that too?"
1789,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for sharing your thoughts with me. I have the feeling that you are {}, is that the case?"
1790,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for sharing. I believe that you are {}, am I correct in saying that?"
1791,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"If I'm understanding correctly, you would identify as being {}, is that a fair assessment?"
1792,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you. From what you have told me I understand that you are feeling {}, do you think this more or less describes the way you're feeling?"
1793,Female,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you so much for your input. It sounds to me that you are feeling {} right now, does that sound accurate?"
1794,Male,40-69,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Thank you for your openness. Judging by your response, I think that you're feeling {}, would I be correct in saying that?"
1795,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"I understand. I believe you are feeling {}, would you say that is correct?"
1796,Female,18-39,All emotions,From what you have said I believe you are feeling {}. Is this correct?,"Taking all you have said into consideration, I believe that you are feeling {}, is this the case? Please feel free to correct me if not."
1797,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I am sorry for the misunderstanding. Would you be able to tell me which of these emotions matches what you're feeling?
1798,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh, I am really sorry, I must have misunderstood then. Could you please tell me how you are feeling by selecting from the list below:"
1799,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh I'm so sorry, I really appreciate you telling me I've got it wrong - sometimes it can be hard. Can you give me a bit of help to make sure I do understand? Here's a list - please let me know which one describes what you're feeling:"
1800,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh, my bad. So how would you say you are feeling today?"
1801,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,Oh I'm sorry I have misunderstood your emotion. Perhaps you might describe your current emotion as one of these on the list?
1802,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I'm so sorry. How are you actually feeling? Could you please select it from the list below?
1803,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,So sorry. Kindly select how you're feeling from the emotions below:
1804,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I'm sorry, sometimes it's hard to know how someone is feeling behind a keyboard. Instead, do you mind choosing an emotion from this list which is more suitable for your current state?"
1805,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I'm sorry, I must have misread the situation. Please tell me, how are you feeling?"
1806,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh, sorry. Could you select which emotion are you feeling, or the one that is closest to it?"
1807,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I am sorry I misunderstood that. Could I ask that you choose from the list below the emotion that more accurately captures how you are feeling?
1808,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I'm very sorry for that. Would you be able to highlight the emotion that you are actually feeling right now from the ones below?
1809,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh no, I seem to have misunderstood, I'm sorry about that. Let me try again: please take a look at the list below and choose which emotion best represents your feelings today."
1810,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I'm sorry, I must have misunderstood. Please choose from the emotions below the one which best reflects how you're feeling."
1811,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Forgive me please. Without leading you, please choose how you feel from the list I'm giving you."
1812,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh no, I am so sorry. Please, if you don't mind, select how you are feeling from this list:"
1813,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,Sorry for misunderstanding. Which of the following would you say is closest to how you are currently feeling?
1814,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I am sorry for the misunderstanding. Please correct me by selecting from the emotions below the one that reflects what you are feeling:
1815,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Ah, I apologise. Which of the emotions off this list best describes what you are experiencing?"
1816,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I am really sorry that I got that wrong. Perhaps one of the following emotions would that describe it more accurately?
1817,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh, I'm so sorry I've misunderstood you. From the emotions listed, could you please choose the one that best defines your current feeling?"
1818,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I deeply apologise. Please select an emotion from the list below that best describes the way you are feeling:
1819,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I am so sorry, my bad. Which of these emotions are you feeling currently, in your opinion?"
1820,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,My apologies for the misunderstanding. It would be really helpful if you could select an emotion below that truly reflects how you are feeling.
1821,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I'm sorry for misunderstanding how you are feeling. Please tell me how you are feeling so that I can understand better.
1822,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,Sorry for the misunderstanding. What emotion would you say you are feeling at the moment?
1823,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I'm sorry, maybe I'm not the best at reading people. How are you feeling today if you don't mind me asking, could you please select from the list below what you feel is closest to your current mood?"
1824,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh my apologies, I have misunderstood. Please choose the emotion that you identify with:"
1825,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I am sorry, perhaps I misunderstood how you are feeling. I think it might be best if you could pick out the emotion that you feel represents your case the best:"
1826,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh, I'm sorry. Could you please let me know how you are feeling:"
1827,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"My apologies, I must be mistaken then. Please tell me, which of these emotions below are you experiencing?"
1828,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Sorry, I got the wrong end of the stick. If you look at this list, you can point out which emotion you are feeling, then there will be no misunderstanding."
1829,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Sorry about that, I really want to understand how you're feeling. Could you please help me by selecting the option from the list that best matches how you're feeling?"
1830,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,My apologies. Let's take a look at this list and see what best reflects what is you are feeling right now.
1831,Male,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"My apologies. If you could, please tell me how you're feeling by selecting from the list below:"
1832,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I am so sorry, I didn't mean to misjudge. Are you feeling any of these emotions? If so please let me know by selecting it:"
1833,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"My apologies for misunderstanding how you are actually feeling. Could you please select from the emotions below the one that best reflects what you are feeling, so I can understand it better?"
1834,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,Sorry about that. Please read the below emotions and select the one that best fits how you feel:
1835,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I'm so sorry. Do you want to help me understand how you're feeling, by selecting it yourself?"
1836,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,My bad. Can you let me know how you feel by choosing the correct emotion from the list below?
1837,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I am sorry. Please help me understand by picking out which emotion you are feeling from this list:
1838,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I am sorry. Please tell me how you're actually feeling.
1839,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Sorry, sometimes it can be hard to make an accurate assessment of someone else's feelings. Would you like to pick out the kind of emotion you are feeling from this list?"
1840,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh, my apologies. Then would it be best to say that you are:"
1841,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"Oh my bad, sorry; I misinterpreted the signals. Just to avoid any further confusion, please select from the emotions below the ones that best reflect your current feelings:"
1842,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I apologise, i must have misunderstood. Perhaps you could indicate from the list below which emotion best represents how you are feeling?"
1843,Female,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I'm so sorry, I'd love to understand better how you're feeling. Could you select the emotion that you think is appropriate?"
1844,Male,40-69,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,I apologise sincerely. Would you kindly choose from the list below how you are actually feeling.
1845,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I am sorry that was incorrect. Looking at the list below, could you tell me how you feel?"
1846,Female,18-39,All emotions,I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,"I'm sorry to hear that i have misunderstood. In your own words, please could you specify the emotion that you are feeling?"
1847,Female,18-39,All emotions,Thank you for taking part. See you soon,"Thank you for your cooperation today, I appreciate it. See you later!"
1848,Female,18-39,All emotions,Thank you for taking part. See you soon,"Thank you so much for your time and cooperation today, I hope you enjoyed our session. I look forward to seeing you next time."
1849,Male,40-69,All emotions,Thank you for taking part. See you soon,"Thanks so much for talking with me, I really hope it's done some good. Really hope to see you again soon!"
1850,Female,40-69,All emotions,Thank you for taking part. See you soon,Thank you for today. See you again soon.
1851,Male,18-39,All emotions,Thank you for taking part. See you soon,I'm very grateful you took part and hopefully we can meet again soon.
1852,Female,18-39,All emotions,Thank you for taking part. See you soon,"Thank you so much for taking part in this session, I really appreciate your time. I'll see you soon!"
1853,Male,18-39,All emotions,Thank you for taking part. See you soon,I appreciate you for participating. We meet another time.
1854,Male,18-39,All emotions,Thank you for taking part. See you soon,"Thank you for taking part, I really appreciate it and your efforts are very valuable. Have a good day!"
1855,Female,40-69,All emotions,Thank you for taking part. See you soon,"Thank you for today, I really appreciate it. Catch up again soon."
1856,Male,18-39,All emotions,Thank you for taking part. See you soon,Thanks for your time today! Hope to hear from you soon!
1857,Female,40-69,All emotions,Thank you for taking part. See you soon,I really appreciate the time that you have taken and all that you have shared with me. I hope to be in touch again soon.
1858,Male,18-39,All emotions,Thank you for taking part. See you soon,"I really appreciate your effort, thank you for taking part. Let's talk again soon."
1859,Female,18-39,All emotions,Thank you for taking part. See you soon,"Let's end here for today, thank you for talking with me and I hope this conversation has been helpful. Looking forward to seeing you again soon."
1860,Male,18-39,All emotions,Thank you for taking part. See you soon,Thank you for your patience today. See you soon!
1861,Male,18-39,All emotions,Thank you for taking part. See you soon,I would really like to take the time to thank you for being such an amazing participant. It would be lovey to see you agiain soon.
1862,Female,40-69,All emotions,Thank you for taking part. See you soon,Thank you so much for spening time with me on this session. I really look forward to seeing you soon.
1863,Male,18-39,All emotions,Thank you for taking part. See you soon,Thank you very much for your time and efforts. Have a good day!
1864,Female,18-39,All emotions,Thank you for taking part. See you soon,Thank you for you cooperation and taking part in this session. Looking forward to seeing you soon.
1865,Male,40-69,All emotions,Thank you for taking part. See you soon,Thank you ever so much. I hope to see you soon.
1866,Female,40-69,All emotions,Thank you for taking part. See you soon,"Im really pleased that you could participate. I hope that we will be in touch very soon, thanks again."
1867,Male,18-39,All emotions,Thank you for taking part. See you soon,"Thank you, you've been great and it's been a pleasure to work through this together. I hope you will be back soon."
1868,Female,18-39,All emotions,Thank you for taking part. See you soon,I am grateful for your participation. I hope to work with you again soon.
1869,Male,40-69,All emotions,Thank you for taking part. See you soon,"Thanks, you were brilliant today. I hope I will see you soon, bye!"
1870,Female,18-39,All emotions,Thank you for taking part. See you soon,Many thanks for your cooperation. I hope to see you again soon.
1871,Female,18-39,All emotions,Thank you for taking part. See you soon,Thank you so much for opening up to me and telling me how you feel. I'm glad we could have this chat and I am here if you need me.
1872,Male,40-69,All emotions,Thank you for taking part. See you soon,Thank you so much for taking part in this. I hope to see you soon.
1873,Male,18-39,All emotions,Thank you for taking part. See you soon,Thank you for your time. I'm sure we'll cross paths again!
1874,Female,40-69,All emotions,Thank you for taking part. See you soon,"We've come to the end of the session, I'd like to thank you for taking the time to work through this with me. See you soon."
1875,Male,18-39,All emotions,Thank you for taking part. See you soon,I want to sincerely thank you for taking part in this. I hope to see you soon!
1876,Female,18-39,All emotions,Thank you for taking part. See you soon,Thank you for sharing with me today. Come back to me anytime you want to talk.
1877,Male,40-69,All emotions,Thank you for taking part. See you soon,"Thank you, I greatly appreciate that you took part in this activity. I look forward to seeing you in the near future."
1878,Female,40-69,All emotions,Thank you for taking part. See you soon,"I'm really pleased we managed to have this time together, I hope it helped you. You can come back whenever you feel like talking some more."
1879,Male,40-69,All emotions,Thank you for taking part. See you soon,"Thank you so much for taking part in this session, I really appreciate your time and the thoughtful input you provided, and hope the session was of some use to you. I'm looking forward to seeing you again soon, take care."
1880,Female,40-69,All emotions,Thank you for taking part. See you soon,"It was great to talk to you, thank you for your time. Bye for now."
1881,Male,18-39,All emotions,Thank you for taking part. See you soon,"Thanks, I appreciate your cooperation. See you again soon!"
1882,Female,18-39,All emotions,Thank you for taking part. See you soon,Thank you so much for talking to me. I look forward to speaking again soon.
1883,Male,40-69,All emotions,Thank you for taking part. See you soon,Thank you kindly for your time and cooperation during this session. I look forward to another session soon.
1884,Male,40-69,All emotions,Thank you for taking part. See you soon,I'm really happy that you have taken part in this session today. Talk again soon.
1885,Female,18-39,All emotions,Thank you for taking part. See you soon,I appreciate that you've spent this time with me. I hope to see you soon.
1886,Male,40-69,All emotions,Thank you for taking part. See you soon,"Thank you for being brave and sharing your feelings today, I appreciate that. I look forward to our next session."
1887,Female,18-39,All emotions,Thank you for taking part. See you soon,"Thank you so much for your honesty and efforts today, much appreciated. See you again soon!"
1888,Female,18-39,All emotions,Thank you for taking part. See you soon,"I really appreciate you speaking with me, it takes courage to talk about one's feelings. I look forward to talking with you again!"
1889,Male,40-69,All emotions,Thank you for taking part. See you soon,"I want to thank you for sharing your thoughts and feelings with me today. I really would like to see you again soon, so please drop by when you can."
1890,Female,40-69,All emotions,Thank you for taking part. See you soon,Thank you so much for freely giving of your time. I will see you again soon.
1891,Male,40-69,All emotions,Thank you for taking part. See you soon,"Your participation has been invaluable and really appreciated, thank you for your time. I hope to see you soon."
1892,Female,40-69,All emotions,Thank you for taking part. See you soon,I'm very grateful for your time spent on this. I hope to see you again.
1893,Female,40-69,All emotions,Thank you for taking part. See you soon,"Thanks, it's been great having this conversation with you. I hope we meet again soon."
1894,Male,40-69,All emotions,Thank you for taking part. See you soon,I am grateful for your participation today. I look forward to more fruitful engagements with you in the future.
1895,Female,18-39,All emotions,Thank you for taking part. See you soon,Thank you for your time today. I hope you will come back to chat some more.
1896,Female,18-39,All emotions,Thank you for taking part. See you soon,Thank you for trusting me within this session. Please come back whenever you feel like talking more.
1897,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I have some options here that may help. Please choose a protocol that you would like to view now.
1898,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I'll give you some protocol recommendations, but the decision must come from you as you best understand yourself. Could you select the protocol that you think is best suited to you?"
1899,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","Based on what you have shared with me, I feel that these recommendations would be appropriate for you. Please could you let me know which of these protocols you would like to try?"
1900,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","So, based on what we have discussed, I have the following recommendations for you to choose from. Please select the protocol that you would like to attempt now."
1901,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Following our discussion I have made a list of the protocols I would like to recommend to you. Would you be happy to look at them and select a protocol which you would maybe consider attempting?
1902,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I have a few recommended protocols that you could try. Is there any you would like to attempt now? If so, please select it."
1903,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I think you could benefit from going through any of these protocols, to make you feel like your best self. Please let me know which one you would like to attempt."
1904,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I am going to give you some suggestions now. I would be happy for you to decide which protocol you would like to work with.
1905,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I have a few recommendations that we could try, but I think it is best that we try the one that you think is the most suitable. Please tell me which protocol you would like us to try."
1906,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Here's what I recommend. Please feel free to choose the protocol that you'd like to try.
1907,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I have some recommendations for protocols that could help your situation. Would you like to choose which you feel would be the best fit for you?
1908,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","Now that we have all the relevant information, I would like to suggest some protocols to you that I think would have a positive impact. You can choose whichever protocol resonates with you the most."
1909,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I've got a few recommendations that might be useful to you. Can you let me know which protocol you'd like to try?
1910,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I'd like to recommended some protocols that I think will be well suited to your situation. Please select the  protocol you'd like to attempt.
1911,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","There are a number of options that you can choose to have a go with, so I have more than one recommendation. Perhaps you could select a protocol that you feel like working with now."
1912,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I have a few options for you. Please tell me which protocol you think would be best for you.
1913,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","So I have some protocols to suggest that I think will work well for you; there are a few recommendations here, so take a look. Which protocol do you think would be a good fit for you?"
1914,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",The following protocols I feel would be of benefit to you. You can select the one you think suits you best at this moment.
1915,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","In light of what you've told me, here are some protocols that we can try. Please select any that you feel like going through now."
1916,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Here are some protocol suggestions that you could try today. I'd like you to choose the protocol you would like to attempt.
1917,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I have some recommendations for you. Please take a look and choose any protocol that you'd like to try.
1918,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",There are various protocols that I would definitely recommend. Please select the one which you think is best suited for you.
1919,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I've had a think at what might suit you best. If you take a look at the options and let me know which protocol you would like to attempt, that would be great."
1920,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",These are my recommendations. Please tell me which protocol you'd like to try.
1921,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Here's some protocols I'd like to recommend. Feel free to pick which protocol you'd like to try.
1922,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I can recommend some protocols that might help. Feel free to choose from these protocols the one you prefer.
1923,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I have a few ideas on some protocols that I think would really benefit you. Which one would you like to try?
1924,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Here's some protocol recommendations for you that I think may help. Choose whichever protocol you feel is best
1925,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I think if we can get to the root of these feelings, we could get you feeling much better. Do you think you would like to try any of the following protocols? Have a look through and let me know if there is something you would like to try."
1926,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I have some suggestions of some protocols that you can try. Please choose one to view now:
1927,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I believe these protocols may be of benefit to you. Have a look through them and tell me which one you would like to try out.
1928,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","Based on what you've told me, I've selected some protocols that may be helpful to you. Would you like to try a protocol now? If so, please select it."
1929,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Here are my thoughts on which protocols would be best suited for you. Please select the protocol that you would like to try:
1930,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I have a few protocols that may be able to help you. Would you like to choose one to try?
1931,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I have here a few protocols that I would like you to look at, I think that they may be able to help you. Could you read through them and tell me which one you think would be most beneficial for you and that you would like to try."
1932,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",There are a number of protocols we can try. Which of the following would you like to explore?
1933,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I've got some recommendations. If you can, please could you tell me which protocol you feel will work best for you today?"
1934,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",So this is what I would recommend I'd be interested to know which protocol you would like to select.
1935,Female,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","Ok, here are my suggestions. You can choose whichever protocol you feel would work best for you right now."
1936,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I have some recommendations I think could help you out if you wish. Of the protocols below, is there one you would like to try now? If so please select it."
1937,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","I have a couple of recommendations of what I think might work here. Please go ahead and take a look, you can select whichever protocol you feel most comfortable with."
1938,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Here are my suggestions. Do you want to try any of them?
1939,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","There's a variety of protocols we can try, I want to find the one that works best for you. Let me know which protocol you would prefer to try."
1940,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","Based on what you've shared with me, I'd like to recommend these protocols. Please take some time to think about them and select one."
1941,Female,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",Please find my recommendations below. You can select the protocol you prefer and it will be displayed to you so that you can attempt it.
1942,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt","Considering your situation, I would like to recommend these protocols for you. Please let me know which protocol you would prefer to start with."
1943,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I've got some ideas that might help. It's your choice which one you want to follow.
