text,labels
im tired of feeling paranoid and panicy,3
i feel amazing and you can too,2
im feeling envious of those free flights these days,1
im not feeling well lets just enjoy some pictures taken from the field trip,2
i left the office feeling wonderful about the whole thing,2
i have ever taken i feel nervous right before the first one,3
i was double crossing mercy and maria they one day came to know each other i was found by mercy redhaded when i was with maria,1
i never wanted to hurt anyone but if i don t feel anything for someone i m not going to force it or fake it,0
ive vented enough to not feel agitated anymore,3
i think speaks for a lot of people on the fringes who feel disillusioned by life culture and faith it s a simple sentiment to acknowledge how a lot of us feel and an invitation to allow ones self to be re embraced by god s love,0
i get started if i feel passionately about something i can get really stubborn,1
i get the feeling that it was because they didnt trust my opinion as i wasnt an accomplished admired acclaimed westside actor,2
i feel like this is the calm before the storm you know,2
i don t feel so frantic about it,3
i was feeling at one point she said you know im not sure whether or not youre really here,2
i can understand that the roman government was feeling threatened by this rapidly growing religion which went against all of roman religion,3
i did feel ok enough to help pass out candy,2
id be even more gorgeous if you were doing terrible things to me right now mac simpered back arching at the feel of ryans hands on him stroking him making him ache in the most delicious of ways,2
i was still feeling pretty crappy but my comp was pretty tired from driving there so i drove home,0
i feel like me helping you is my way of saying that everything is ok that im ok,2
im out with other friends not my significant other and have a good time on the way home i feel guilty that i enjoyed myself that i was happy,0
i cant even think about it for more than a few minutes before feeling overwhelmed,3
i thought that i was being told what i could or could not do and was feeling shamed and controlled,0
i could not help but feel distraught the entire class and day s after,3
i feel rather disturbed this morning,0
i wake up feeling punished by this system,0
i think there are always times when everyone feels discouraged in anything they do,0
i feel joyful of my new beginning,2
i found that frustration hanging about and tonight i decided that something must be done to feel peaceful at last,2
im stressed about money or feeling broke i need to just be thankful that we have a roof over our head and food on the table,0
i feel exhilaration at the process but terrified as well,3
i am mirthful that the relationship of my family at this moment is not at its highest because i feel so appreciative to know to feel that i am needed i am loved,2
i suppose i agree with them but really i feel the need to be rebellious,1
i was stacking annual ryegrass straw in degree heat on a seemingly degree slope and feeling a little stressed i looked in my cooler for something to eat and found this fig bar,1
i feel slightly envious of the proper fat burger sitting opposite me but eating this is fiddly and different and im obliged to use knife and fork,1
i dont know why i feel so heartbroken,0
i feel selfish if im writing,1
i am feeling reluctant to do anything,3
im feeling dangerous today,1
i feel a lot of guilt because i lied over something so petty as sending out a letter but now have lost the address and dont want to be seen as a liar,1
i may be wrong is that almost anyone would find those rules of greeting and interaction very invasive and upsetting and would likely feel assaulted by what the people on that planet consider just being nice,3
i havent really had a proper workout since i started this thing three weeks ago but i am generally feeling more energetic which i think is attributable to the simple acts of reducing the number of alcoholic beverages and just eating less if only by two or three bites than usual,2
i sometimes feel when im on vacation with my camera trying to take gorgeous shots worthy of a future expensive photo book,2
i became aware that i was feeling really irritable,1
i am over here feeling sorry for myself in a moment i should be relishing in gratefulness,0
i would be very surprised if you would not feel remorseful,0
i feel distressed distracted and ditzy now,3
i am feeling a little discontent right now though,0
i feel like i ve welcomed freedom into my life over the past several years,2
i am feeling cranky i tend to watch something like little nicky,1
i was feelin too bashful to ask tell my friend what happened so i went to see the doc alone to get some loritab,3
i feel so drained and my thoughts are so disjointed,0
i shouldn t feel so apprehensive,3
i am part of the entire j family it makes me feel valuable to be a part of j,2
i cool down i feel afraid,3
i gave birth to a beautiful baby girl but due to my unmarried status i have to give her up for adoption the pain of letting go was unbearable i feel like i have been punished enough for my stupid acts in the past,0
i feel hesitant cutting my nails at night but i do it anyway,3
i actually feel calm about that,2
i am glad that he always took the seat next to me so that i won t feel so terrified,3
i am just now feeling comfortable with leaving the house during the day,2
i write all my feelings here and just my everyday life so if you find something not to your liking dont leave a rude comment cuz its just,1
i end up feeling invigorated,2
i allow entirely spontaneous behaviour i always feel in retrospect that i ve missed something,0
i feel like taking a break from the drawing i just check out the savage garden website and take a look at the old dairies about darren written by his former assistant,1
i am hoping not to be typing from my bed feeling rotten and all virus like bye yall xx,0
i am feeling emotionally and physically exhausted,0
i often feel frisk and joyful without any good reasons,2
i can only imagine a few of you are cringing right now feeling incredibly uncomfortable that i shared this,3
i think we were just all feeling a little grouchy and displaced in the apartment,1
i think it is this small child feeling that people are running from and so reluctant to experience in front of others,3
i write this leslie is finishing last minute packing the kids are at a park with my parents leslies parents are doing odd jobs around the home and im feeling a bit shaky from my last double tall mocha from starbucks mixed with the emotions of leaving,3
i don t want to suspend anastasia but i want to restrain her make her feel completely helpless so not only she surrenders her body to me but she learns to take possession of her own mind and consequently her own body controlling them both,3
i can just throw on and schlep around the house in while still feeling like i look kinda cute because after a full week of working i really just want to wear pajamas whenever i can,2
i let myself feel afraid and if i notice when i m afraid what i m afraid of and allow it to be,3
i lay down in my bed feeling completely groggy with all the medicine,0
i feel terrible about winding up in need at the same time that they just got it but i will do what i can to help them in return and must work harder to switch fully into an art career so that i can be of better assistance to them,0
i feel that it s thus vital to induce this information into the hands of fellow bookkeepers such as you who are in the same position i used to be in,2
i am not in favour of any other nominees as i feel that they are insincere,1
i miss having to write down a long list of to do s that are related to school and feel productive after crashing them out,2
i are in the midst of many life changes and it looks like we are going to lose our home but rather than feeling terrified i trust that god always provides other choices and maybe this isnt where we are supposed to be,3
i hope so because i would not want someone else to feel the hurt that i feel from you,0
i want sun and a gentle breeze and a feeling of carefree existence to take up all my days and a slow mesmerizing summer evening full of heartfelt confessions and fireflies to take up all my nights,2
i feel positively virtuous as i munch away on organic rocket hummus and rice cakes,2
i feel like im always in the way thats a really lousy feeling,0
i began to feel slightly frightened about what he was going to tell me next,3
i don t feel restless anymore i have realized that an essential piece of me needs to be consistently learning about the nature of people who they are and why they do what they do and how do they do it,3
i need to start making calls and submitting my resume to get a new job but im feeling a bit timid,3
i cant help but feel a little jaded,0
i feel about it now that i m thoroughly convinced that i actually have o,2
i kept feeling him sitting at the end of my bed taking up my sleeping space but in real life it was my cat so i think i accidentally kicked her a few times cause i was so mad that this weirdo lied,1
i feel the woman said something to me and instead of being furious i was loving and kind and she apologized and was perfectly lovely to me,1
i feel a little bit terrified,3
i feel like im writing for the newspaper now because i only said his last name was supposedly suffering from massive dehydration and stress issues involved with sharing his personal story through the kony video to millions upon millions of people,0
im feeling times more intelligent capable and rearing to go,2
i remember feeling nervous as hell but very very excited,3
i don t know i m more and more getting the feeling this character is a blank slate you can put whatever,0
i have overcome fears in the last few days that have made me feel wonderful that i actually could break out of my shell and be in control of my choices and actions,2
i and general school stress things arent too bad ive finally caught up with some homework and im feeling pretty pleased about it,2
ill feel reluctant to pack my luggage,3
i often feel reluctant to part with it,3
im feeling angry today,1
i guess i m feeling a bit impatient and also having thoughts of altering the course in a few areas,1
i feel irritable too,1
i am single parenting it hours a day for days in a row and am feeling to grumpy to write,1
i feel unimportant and unrecognized flat on my back staring at those hideously beautiful clouds,0
i feel really shaky about it all,3
i feel offended by yore small brains that only can think about breasts are you years old boys,1
i don t want any of the people who have commented so far on the last post to feel as if i m not appreciative of the discussion to which they contributed with their comments,2
i feel greedy but too idealistic what is it to expect she would want you to talk to me your proported best friend that she might be happy you have me,1
i feel like taking it out on some unfortunate lover and bring on the pleasure and pain simultaneously to them since they should have known better than to start any trouble in the first place,0
i also know that for all our assertive opinions we feel uncertain,3
i feel like if i dont like something that a person wrote that they will get offended,1
i feel is what s the point in living in such a gorgeous world if i can t delight in that beauty,2
i tried to watch a movie and read a book to get lost for a while but i feel so restless that i gave up,3
i felt i feel it again everything i hated i no longer hate,1
i feel like i ve lost you,0
i might not always be interested in return and i might be creeped out by his approach depending on the man but i am unlikely to feel suspicious or distrusting unless he approaches me wearing a fake nose and glasses maybe,3
i know what it feels like to be ignored i didnt like it,0
i was feeling ignored almost even invisible,0
i like making people feel pretty amp making people smile that is probably why i enjoy doing nails so much,2
i read the first few pages and understand what buford is trying to do i feel a little uncomfortable with the savagery of these soccer fans that i feel don t even care about the game more than what they care of getting the rival team s fans a beating,3
i felt disgust when i kissed a guy that i know i was on the outs with my boyfriend and this person appeared but he has nothing to do with me,1
i first opened up messages with certain people my stomach immediately sunk and i started feeling very skeptical,3
i am feeling like the popular girl on the block having been asked to guest post at various blogs this summer,2
i was feeling really grouchy just now but yeah,1
i feel like my friend ser is the one who broke the news to me,0
when a kid dropped my fathers radio cassette player,1
i want to be raw i want to feel less like i am afraid of who i was am,3
i never had the chance to feel respected what with my discovery of the leg to foot stare that most mallers are capable of doing,2
i use to listen to it a lot when i am feeling sad,0
i can feel myself getting impatient i can t blame her for getting mad but she should have not ignored me i didn t even know that it wasn t her,1
im kinda feeling rebellious,1
i was feeling rather shaky,3
i love my daughter but i feel very strange as if something strange in the body,3
i had one of those days when i feel like super not glamorous at all,2
i need to ask some people for their forgiveness and i feel as if i put myself in a dangerous situation already i regret,1
i feel over stressed and all around i am a mess,1
i guess would be unfriending blocking someone for being honest about how they feel giving a bitchy remark as a parting shot,1
im feeling adventurous i experiment with ancient grains such as quinoa and millet or leafy greens such as bok choy and kale mushrooms which are packed with fibre and bold flavour,2
i remember feeling devastated but mostly i remember feeling surprised that he wanted me,0
i feel really emotional whenever i recalled her running down the taxi to hug me while the both of us cried,0
i feel so rotten i feel so rotten october a href http porcelainsparrow,0
i love being comfy that is my main goal when i look for new clothes i cannot stand feeling uncomfortable in something,3
i feel that we should cherish our time being alone,0
i feel will make your safer sex experience not just more graceful but downright luxurious,2
i feel ive been assaulted in so many ways lately,0
i cant help but feel helpless and overwhelmed by the mistakes ive made,3
i feel firstly outraged that this happening in my country and secondly so helpless to change anything,1
i did feel alot more lively at darscape and talked with people more than i have been lately,2
i saw some images of a decapitation in a horror film,1
i thought that i would be scolded for a comment i had made,3
i will also feel for her but that emotion will make voting for her in the fall very unpleasant,0
i regularly enjoy dark and off color humor but when it comes to making fun of american christians or wheezing right past making fun of to severe criticism it feels much more dangerous and as i stated in the post title rebellious,1
i continue to cover my schedule with things i can do to feel valuable the less i realize the simplicity of your love,2
i know after i feel a little jealous about something i feel kind of guilty inside,1
i will feel all my efforts will be worthwhile so if you can follow my link to the right for my just giving page i would be eternally grateful,2
i frown upon other people who need to keep on putting people down telling others they are wrong and feeling constantly superior about everything just so they can convince themselves that they are indeed better,2
id noticed that my moods were going through phases where at one point just prior to asking for a referral to the laurels i was feeling really depressed and suicidal at least once a month,0
i just feel like because im damaged goods that no one will ever want me again,0
i wasn t writing i would feel restless,3
i believe that americans jump way too easily towards pills to fix everything instead of genuine effort but here is why i am feeling stressed out and pessimistic,0
i feel that i should use festive themed papers,2
i count myself as a veteran i do feel a bit of a fraud for i was a reluctant conscript back in the s who never saw any action and in fact never left these shores,3
i am still feeling quite suspicious of this whole thing,3
i really feel that it was because of inadequate medication and care,0
i am so thankful he did because the last thing i wanted to do was push or make her feel pressured,3
i wrote about how i was feeling agitated by people in my life who were detailing their lack of motivation to me often,1
i feel like im going to run into someone he said doubtful since im your only friend minutes later i run into this kid ian from huntington,3
i feel like regurgitating at least once a day lately its an unpleasant feeling,0
i kept feeling strange like my seizure are coming back,3
i do not feel a casual wish of happy holidays takes away from my joy in celebrating chanukah or anyone elses joy in celebrating the holidays of their given or chosen faith,2
i know my dad was weeping for me his daughter feeling helpless feeling like if he could hed take this all away for me hed give me back my legs hed release the pain hed eliminate the fact that his oldest daughter might still die,3
i feel like im more productive in there,2
i feel like i m talking to a blank human being,0
i feel a little weird picking three road times on one day,3
i feel like a dirty whore,0
i would switch because i don t want to feel timid or like i have said something wrong every time i have a question,3
i actually feel like being kind of violent,1
i am feeling extremely irritable unrealistic sleeping very little but feeling extremely energetic,1
i ought to feel virtuous but all i am is tired,2
i feel like ive lost everything and everyone,0
i actually didnt feel as uncomfortable as i thought i would,3
i wouldnt feel so damaged,0
i wonder if hot chicks will now be viewed with more suspicion by cops now that that anyone can be strip searched if a cop feels suspicious about something,3
i am at the apex of emotions right now i feel violent sad happy depressed really all of the above i don t know what to do how to do it or even exactly what i need to do but i m having a difficult time managing what i m feeling right now,1
i feel like everyone deserves someone who loves them unconditionally and i am pissed that i was jipped of that,1
i feel deprived i want to eat more,0
i look into her face i am drawn into her gaze and feel completely helpless but to try and understand what she is trying to wordlessly say to me,0
im just not feeling all that clever today,2
i never could really explain why i felt this way not that anyone really asked why the gentle silvery light of the moon when it sat among the twikling stars gave me such a feeling of safety along with an anxious longing tugging at my very soul,3
i feel outraged considerably more often than i used to,1
i can give you anxiety and make you feel on edge or restless,3
im feeling a little distressed today part,3
i deal with in vancouver always have this way of making me feel decidedly unwelcome when i return from my summers,0
id talk to other people about what i feel but i dont want to bitch about my petty problems all the time,1
i remember feeling anxious and worried waiting his response,3
i feel hurt so much on people i treated so good and i try to treat so good,0
i can make the story any shorter if i cut scenes out i have a feeling i ll realise that i ve lost a vital plot point and they ll have to be reinstated,0
i am carrying a weight around my shoulders and that weight is the guilt i m feeling for ignoring my beloved youlookfiiine,2
i feel as though my ability to develop and maintain strong relationships in my past will reinforce my ability to connect with parents and children,2
i feel so helpless sometimes,3
i come to my balcony i feel ecstatic watching deep blue sky bright sunlight drenching the trees small birds singing,2
i find myself feeling confused rather than empowered,3
i am extremely uneasy just having had spinal fusion surgery feeling very vulnerable all i can do is be ever vigilant and watching,3
i try im feeling irate,1
id wake up for the school run feeling groggy and moody,0
i feel like a little candle who is hesitant to be seen hesitant to glow it s brightest,3
i was trying so hard to not accept to feeling bitter at a friend for something i perceived as her wrong towards me,1
im sure she left feeling angry and unhappy but she also caused members of staff to feel angry aggressive and upset hurt as her final say was a personal attack to say we were awful individuals with bad attitudes,1
i feel it would be unkind not to help gt gt gt their children who suffer because of their situation and yes i gt gt gt know you re pretty much the same way you too feel that it is immoral gt gt gt to not act to help people,1
im in ca feeling jealous of whoever is standing in that spot right now except now its probably all brown and dead and cold and windy so it has its downside,1
i have mixed feelings bitter memories of my own fifth birthday and joy that none of my p,1
i still wish i didn t feel emotionally devastated by a movie that should move in and out of my day like nothing,0
i love the feel of cold on my skin more than sweat and i am waiting for patagonia to grow on me,1
i feel like aaaaaaaaaaaaaaaaggghhhh there are three things that help writing about it as im doing now cleaning up my desk because things get messy when im overloaded and then i get stressed about the mess which makes things worse and making a master list to guide me through what needs to be done,0
i just want to wake up one day and have something interesting happen or something at least i can smile and feel happy about when i go to sleep,2
i feel it like a slightly shaky pop that wakes me up,3
i still feel scared being vulnerable,3
i know of several people who have told me that when they feel low they praise god and that is what brings them out of their discouragement,0
i had seen the top and still didn t feel satisfied so i realized i must need to create for another reason,2
i apologize to anyone who feels like im ignoring them or being rude,1
i feel so impatient right now i need a distraction,1
i feel about these individuals but that opening line shows how inadequate simple words can be,0
i feel like this every birthday or am i just an emotional pregnant lady,0
i still have those underlying feelings of fakeness and i still feel strange and awkward with this strange new attitude,3
i feel unloved uncared out casted hated,0
i get to bed later than i start to feel rushed and stressed about not getting enough sleep,1
i do feel towards some of its truly vile aspects shion s motivations in its finale still make me shake with loathing,1
im feeling especially rotten he has no intention of sleeping,0
i came back from london i got the feeling of what makes liverpool a special city,2
ive already put in for my days off work for the county fair but i think im going to scale back on the number of items because i was feeling seriously stressed last year plus g is doing her dance workshop again the week entries are due,1
i feel pretty lousy with a headache for the whole day,0
i feel justin isnt that appreciative to have me has his girlfriend or as a fiance,2
im just an ordinary girl sometimes im lazy i get bored i get scared i feel ignored i feel happy i get silly i choke my own words i make wishes i have dreams and i still want to believe anything can happen in this world for you n me a class profile link href http www,0
i keep telling myself but every room is on the smallish side and ive been feeling very squished and irritable about the situation,1
i feel so frustrated at things that are out of my control that makes my life harder,1
i cant explain but there are times when i feel resentful of him too,1
i could feel the vile moth burrowing its way into my brain seeking my brain as a means to control and enslave me just as those nasty bug things did to chekov in star trek the wrath of khan,1
i feel there are sides of brandon that are timid or that he backs away from certain things,3
i tend to spray it once on my wrists and a little on my chest too and it just makes me feel all snuggly and peaceful,2
i am feeling quite agitated,3
i feel and i lie convincingly because i dont want to reveal the fact that im suffering,0
i feel thrilled to be on the design team of this amazing kit club,2
i had postulated that there was an element of bad blood involved here with the incumbent us affiliate event people feeling threatened by incomers from the old country,3
i was finished the treatment that stopped that wonderful invincible genius feeling i would quit taking my meds cold turkey,1
i am feeling stressed up to the max,1
i feel that i am extremely rude these days,1
im really feeling frustrated and sad as i am typing this,1
i witnessed something which left me feeling very shaken,3
i feel is really the suffering of earth,0
i still feel a little paranoid and guilty about it as it stops me doing my share or my job around the house,3
i feel insecure and i want to cry,3
i also found out that my boyfriend got me tickets to go see lil wayne and keri hilson the night before the race so if i already was feeling hesitant about it that pretty much sealed the deal,3
i am now feeling truly like a faithful in need of the almighty s kindness,2
i don t feel they are important to maintaining a comprehensive team collection,2
i think this will be a fun glitter to use for a th of july manicure any other holiday featuring blue or whenever i feel festive,2
i think they just feel that it is a bit heartless if you happened to know the animal when it was alive,1
i am feeling that words are like delicious candies that melt in your mouth,2
i do feel a little bit troubled and concerned,0
ive been feeling foolish you should try it,0
i can come to sharing it is i feel restless,3
i feel at this point that information is only really useful to budget gamers,2
i start out feeling disadvantaged i become uncomfortable,0
i feel the reiminant of the stubborn greese on my fingers the aroma is still caught deep into my nasal hairs i even feel the fat mixing in my stomach,1
i have read quite a few blogs by some of the women in this community who talk about how the spankings help make them feel more submissive,0
i can t do this again i can t respond by feeling victimized and then justifying it like i did before it s just too painful,0
i know how that feels weird right,3
im not passing judgment on anyone but myself here they make me feel like a frightened little boy,3
i come crawling back to god to ask his forgiveness for the umpteenth time i always feel so ashamed,0
i have to publish this entry soon and close the pictures because i start to feel terrified with my own fake wound,3
i feel disgusted by her two faced unprofessionalism,1
i am just happy to see all these young men and women around me feeling so thrilled when they talk about their boyfriends,2
i feel agitated for no reason,3
i think i am still feeling a little homesick for family,0
i was terrified that he would get my sister and i tried my hardest to make him feel unwelcome,0
i like that place but i just didnt feel like doing the hollywood blvd thing amongst strangers and being ignored by them and talking to one dude,0
i feel all the more dangerous as i await my sentence,1
i feel ugly and girly stuff like that but what i have to do is remind myself what the source of my initial problem is,0
i remember going to football games and sitting in the sigma nu section with all these girls with deep tans flawless skin and gorgeous straight hair and couldn t help but feel a little insecure about my paleness stress bumps and curly hair,3
i do feel morally outraged i reconize that a i should take it to e mail after the nd reply or so,1
i had miscarriages trying to have my children and those were tough years and many tears but today i m watching my daughter experience some of the same heartbreak and that tears me up and leaves me feeling helpless,3
i feel like im being punished haha,0
i begrudged jkr that fact none it still didnt take away the horrible feeling that i was going to mourn some beloved characters,2
i wish i could say exactly how i feel to her all the time and not be so afraid of her getting angry or me crying and i wish i didnt cry so much,3
i just feel extremely irritable and down,1
i am serious now i feel sorry for you and i know how its pain hehehehe,0
i feel that being a submissive fills the part of me that has been missing,0
i feel quite proud that we are the only baby to have done the full hour even if my arms are now killing me,2
i feel really stressed out,0
i am losing an internet friend because he feels unloved by the other users on the website and by other people and now he plans to leave the website,0
i will have to feel a little awkward in them for a while as i get used to regular clothes again,0
i spent a few hours feeling pretty crappy about it,0
i feel slightly heartless,1
i feel greedy i need to argue that im not,1
i feel like i fucked up i just d hellip a href http suicideproject,1
i feel so comfortable in my new home i have so many fun plans for it,2
im feeling pretty irritable,1
i feel so disgusted wid myself very disgusted feelin like a pros haiz how cld he cheat me i feel so cheated i feel so so,1
i feel like the kid in class with an empty valentines day sack,0
i often get the feeling that most sci fi fantasy writers think that all they have to do is come up with a clever twist or original idea and nothing else matters,2
im feeling benevolent ill tear you apart gently and rebuild you back into something beautiful err,2
im assuming you made it i always feel so anxious when dealing with customers,3
i don t even ask if how she s feeling when she went to see doctor says that i m just like him i ll never succeed in my academics i m petty hahahas,1
im feeling low on energy because im hungry or as me this morning im dreading the deadline that im not quite ready for yet,0
ive been feeling kinda gloomy since i read s post about reservations,0
i lack the focus to read and commence pacing the floor of my room eating peanuts and feeling generally satisfied,2
i started off with an ace bandage but that quickly went away when i realized the foot feels more aggravated with it on that off,1
i feel just as strongly for the lives that stand to be shaken to their core and ruined by an unexpected and unwanted pregnancy,3
ill make her feel really aggravated and turned on,1
i talk to you i just hope that you would not be feeling troubled,0
i holding on because i feel rejected,0
i think the movie ive seen the most often since meeting joe has been supertroopers which is definitely neither intellectual nor dark and its kind of funny that i feel hesitant to recommend it on a list like this,3
i actually wrote a whole page on how this makes me feel not going to bore you with that and really i dont have the time but this makes me furious,1
im gonna go read up on the match and feel sad that i cant watch it and dont even know when its starting cause of the stupid time zone differences,0
i feeling so gloomy,0
i woke up at dawn with a stomach ache feeling shaky and sick,3
i feel successful what did i see the students saying and doing that made me feel that way,2
i am feeling the suffering as days passed,0
i was just feeling jolly,2
i am currently feeling very disillusioned with what i think i ve been mistaking for friendliness on the parts of a lot kenyans,0
im feeling very complacent and confident about some things today,2
i just end up feeling cranky and fenced in,1
i feel offended when an authority of any kind dictates what i can eat,1
i like my job and i like the isolated feeling i get from living out here again not being sarcastic,1
i did feel a little intimidated,3
im sitting here in the darkness of my room feeling sorry for myself,0
im feeling a bit rebellious these days ever since i installed this bad boy,1
i feel that i am hated by so many people,0
i feel so helpless and so challenged,3
i do sometimes feel angered by what he did to me but i don t hate him and i most definitely don t like him anymore,1
ive been feeling low due to homesickness and things not really working out at school,0
i speak now my voice is quiet and i feel timid,3
i feel like the inner demons strongholds are getting restless because i m not fueling them,3
i had lunch with her because i feel more intelligent more amusing when i m around her,2
i couldnt help but feel totally distraught and utterly helpless when lorena was kidnapped and tortured almost to death by a band of enemies i was desperate for her freedom,3
i can choose to release expectations which can often create discomfrot because if they are not met then i can feel disappointed,0
i got em all running like felons when the see my package coming over sized and more than a mouthful other guys r feeling quite bashful when i pull down my jeans and let my sack unfold,3
i woke up feeling threatened,3
i do when i know i need to chat with god but am feeling distracted or when im desperate with need but at a loss for where to start ill look around my cluttered office or at what lies ahead of me through the windshield and i pick something,1
i still feel shaky in the mornings,3
i feel maybe some tactics on how to help a students in case they are too shy,3
i feel optimistic and grounded about it,2
i feel a bit stupid when i dont know the answers to algebra or geometery questions,0
i feel strong in body but especially strong in spirit,2
i love spending time with people and when people spend time with me it s what makes me feel valued,2
i feel like a strange antisocial creature diffi,3
i a feeling lonely i would rather not be around people,0
ive tried very hard hid my sadness in front of them but at the end my feeling become messy n day to day it become worst,0
i feel less frantic today than yesterday if you saw the cohort blog,3
i bought a christmas tree the other day just to try and feel some joy and he was pissed i didnt give him the money,1
i feel partially distressed but mostly very free for the first time since before meeting jacob,3
im feeling so messy and i want to get a haircut,0
im feeling paranoid about my white cell count being so low but my feeling fine,3
i feel offended when i smell this stuff like my space air is being invaded somehow,1
i may seem cowardly and fatalistic but i am simply a researcher of our fauna and i feel it is my duty to bring to attention the dangerous error made in leaving this harmful species to freely multiply,1
i was feeling distressed about the fact that my brother attempted to get a restraining order against me,3
im feeling bitchy can ya tell,1
i feel terribly threatened by the idea of the pedant living on his own because i assume this will give him sexual opportunities he wasn t afforded before,3
i feel like i should be more distressed about this development especially since ooh shiny,3
i was feeling fantastic and seeing a few familiar faces when i looked at my phone and gasped out loud when i saw a text from derrick,2
im feeling pretty envious of first day of fall elana right about now,1
i do feel that it is acceptable to express and acknowledge pain instead of pretending that there is no pain whenever pain occurs,2
i feel so absolutely disgusted when i put my feet together and feel my thighs touch,1
i look fruity but in jeans i feel rotten sings he,0
im sorry if someone feels disturbed,0
i walked into the dining room feeling altogether miserable and far too sorry for myself a light fragrance wafting through our strictly scent free home caught me off guard,0
i feel ive been stubborn as shit for a long time and powered through when ive been too freaking stupid to call it a day,1
i feel tortured even though i still focus on happiness and good things happening around me,1
i human too you feel pain and hurt,0
i feel hurt with her rejection,0
i feel that i would be supporting sprawl if i lived in the city and worked in the suburbs,2
i hope i would be able to remember this if i ever feel regretful about my decision,0
im already feeling exhausted,0
i can feel it in my eye once in but after a few seconds i am not really bothered by it feeling noticeable still,1
i know that the hit amp run and push amp pull of emotions i feel are just fake amp meaningless as a result of someone complicated love,0
im really feeling reluctant about returning to work and wish i could stay home longer,3
i know i am not totally happy every minute but i want to do things during the day that make me feel joyful,2
i feel like i have been kicked all over by a stubborn mule,1
i feel at the moment like i am waking up from a ferocious night s sleep months long and filled with nightmares wherever i turned,1
i feel as though they must have some kind of super power and then i remember that i could do those things too just a few months ago,2
i code in just one and a half day stopping only to do the essentials and left feeling mellow after that,2
im feeling pretty lousy,0
i am not feeling distressed or stretched beyond my capacity,3
i am rather feeling uncertain because i will soon become a middle aged woman,3
i wish youd get over it must feel too shy to respond or doubt the quality of your comments but just listen politely,3
i was in costco the other day feeling pressured to buy a thick furry rain coat for my child because if i dont get it now they will no longer carry them when i actually need it in about more months,3
i feel being the most pathetic when i am was,0
i do not like feeling frightened or vulnerable or not in control,3
i wasnt feeling feeling particularly optimistic at that time,2
i end up feeling useless and bored if not constantly on the go,0
i feel wonderful it s a good revenge,2
i had a series of calls in the afternoon as well but those were quite productive and left me feeling very valued and appreciated,2
i feel contented with love and i feel calm because someone is here with me not only just lend his ears but his soul and i can feel his sincerity with me not because of my outside beauty because he never ask me to changed,2
i have cancer but i am not being sacrificed under any various condition but i do understand that cancer is a condition that i have but i do not feel helpless or hopeless in confronting it it is something that has to be managed even if it is end of life,0
i think i feel glad to get the out of the way to know it could be done now its more a question of can it be done well by me,2
i know this is part of him feeling jealous so im trying to spend extra time with him whenever i can,1
ive had on this publishing road that make me feel vaguely dirty and the editor was one of them,0
i believe in love as a foundation for all things sometimes i feel like it is repressed in our society a society that prides itself in civil rights and equality,0
i may turn your attention my way one moment i feel uptight on a saturday night hearts are worn in these dark ages i love the time and in between out through the foggy window there under a blackened sky across the evening sky all the birds are leaving to the sea to the sea let me follow,3
i don t like having downtime i like being as productive as i possibly can be if not i get depressed and feel utterly useless,0
i feel like a restless teenager waking up to a new world i never knew existed,3
i was feeling shaky and literally sweated several pounds worth of sweat all over my poor bike and the carpet,3
i hate feeling like im more valuable online than i am in real life,2
i feel like i am sociable and responsive to others,2
i feel exhausted and still ashamed,0
i left the theater feeling hopeful,2
i feel there is a strong possibility that bro emerged because of the same mindset that hippies did,2
i had been on the same page about it and then as things developed and we had more time to pray and talk about it bob started feeling more uncertain,3
i was feeling really nervous about going to the gathering and was very introspective the whole day,3
im just feeling humiliated,0
i feel so anxious and distressed and the other mothers greet me and ask me how i am,3
i feel a little morose,0
i feel does my foot hurt a bit maybe but who cares when the rest of me is happily strutting down the streets of this great city,0
i feel like the figure in the rws version of the nine of pentacles contented and connected with life in a way that suggests a human humane pace satisfied with how things are right here and now,2
i mean keats was back when it rhymed and had a point and story rather than just being arrhythmically wanking about your feelings and how tragic everything is,0
i feel fsp will teach our churches how to be faithful stewards,2
ive cleared out all my surplus to requirements clothing toiletries shoes etc so im feeling particularly virtuous,2
i feel tears are precious so i only ever cry when im really angry or really really upset,2
i feel a lot of pressure to be a perfect homemaker,2
im starting to feel restless at work,3
the thought of having to read a boring book of pages in english,0
i guess those tiny drop of pureness and beauty in them made me feel like hopeful they give me power like something is growing inside of me,2
i feel so ugly she says,0
i am feeling pretty overwhelmed and accomplished all at the same time,3
i am doing better with it than i thought i would but sometimes i do see a teeny tiny lil outfit and feel myself getting sentimental,0
i feel like i should be offended i heard darien ponder behind me,1
i feel totally rejected boo hoo never mind,0
im feeling much less afraid today and tomorrow is the biopsy,3
i feeling handsome q where is this lyrics from oh when you look at me like that my darling what did you expect,2
i feel as though i am almost a stranger to suffering and so i dont like the idea that suffering is an essential aspect of art,0
i am hoping what i say will be taken in the emotion i am feeling and no one will be offended because i truly mean no offense,1
i feel selfish and self centred if i talk too much about myself and partly because i am a total introvert and fairly uncommunicative,1
i want him to be healthy but i feel that at times he gets so annoyed with my constant reminders for him to work out though the good guy he is he never really shows it,1
i feel too mellow to get worked up about anything,2
i have a feeling that in my dream i was actually keen on listening in on what he was doing how he was doing it and what tools he was using to do this horrible thing to me,2
i keep waking up every hour so i m feeling cranky,1
