,text,labels
2331,我感到不感恩和邪恶 ,0
2332,我只是不知道这会为我上升还是下降，但是如果我进去，我有工作，我做了一笔好的薪水，我得到了一套公寓，所有人梦dream以求的人终于能够放松和放松 不整日感到焦虑，这对我来说是常态 ,3
2333,我很快制定了一个很好的计划，但不能感觉到我冒犯了一个没有亲自告诉的人 ,1
2334,我觉得勇敢的奖项仅仅是因为它是一部皮克斯电影，所以它将仅凭声誉而享受 ,2
2335,我有一种感觉，我从吸血鬼Lestat那里抓到了一些与我有点友好的东西 ,2
2336,我无法完成大部分锻炼 ,0
2337,我正在失去耐心，感到昏昏欲睡 ,0
2338,我感到情绪低落 ,0
2339,如果我以这种方式步调，我仍然不会感到沮丧 ,0
2340,我对许多人的回应感到不满意 ,1
2341,我感到非常害羞和毫无安全感 ,3
2342,我觉得很烦人，但我想下周六我只想一个人 ,1
2343,我觉得他很富有，我们等待着底部到宁·乔斯（Ning Joss）的花园里的那个让他看到的东西 ,2
2344,我感到因生病的呼吸而筋疲力尽，这显然是在我的新鞍中骑行和不安全的关键要素 ,0
2345,我觉得他们有点混乱 ,0
2346,我显然感到有些自信 ,2
2347,我有驾驶执照，但很长一段时间没有开车 ,3
2348,我确实感到毫无价值，我质疑我是否有权寻求支持 ,0
2349,我继续对此感到压力，因为我理想地需要在这个周末搬家 ,1
2350,我对这个事实感到震惊 ,3
2351,我知道我有很多事情可以提供职业明智，并且可以真正到达某个地方 ,2
2352,从那时起，我就梦想起火了 ,3
2353,我觉得大多数人对他们的政治信仰如此固执，以至于他们永远不想修改他们 ,1
2354,我知道这听起来很模糊，但我想我对一般的老师感到不确定，也许我现在对阿斯坦加传统有些迷惑不解 ,3
2355,生病了几个小时，我只是感到无精打采 ,0
2356,我记得在我的梦中感觉到这种奇怪的感觉 ,3
2357,我想当我不知道该如何安静地对她说些什么时，她也会感到恼火 ,1
2358,我只是想让世界再次对我感到奇怪 ,3
2359,我甚至为自己担心自己而感到自私，从逻辑上讲，我知道这很愚蠢，所以倒退 ,1
2360,我开始感到烦躁 ,1
2361,我还年轻，我觉得我几年里从未见过一个人在几个问题上错了时如此顽固 ,1
2362,我按下了按钮，然后留下等待所有温暖的模糊情绪的感觉会在愤怒的客户烟雾中升起 ,1
2363,我开始觉得这本书有点太珍贵了，但总的来说我真的很喜欢读这本书 ,2
2364,我为一段时间没有写博客而感到羞耻，但我有理由 ,0
2365,我意识到我感到压力的原因是因为我觉得我现在需要弄清楚如何成为作家 ,1
2366,我感觉更柔和 ,2
2367,我感到固执或害怕建议可能是愿意或勇气 ,1
2368,我仍然感到很麻烦 ,0
2369,我觉得自己是希望的囚徒，因为我不够聪明，无法知道他们中的任何一个都值得或有能力去做总统的工作 ,2
2370,在与某人聊天后，我觉得他们与体重观察者安东（Anton）的成功似乎坚信，这是他去删除他中段中的爱情手柄的方法 他的松饼上衣 ,2
2371,我坐在分娩球上，听着我发现自己没有越来越深的催眠的曲目上通常平静的可爱声音 ,2
2372,我不想回去Meh它只是学龄前的东西，不像那个XD，我只是在回去之前几天感到烦躁，因为我不想结束它，但是所有的好事都必须结束 ,1
2373,我觉得你需要你不礼貌 ,1
2374,我觉得那仍然太多了，无法期待休闲的网站访问者会涉水 ,2
2375,我一直感到很欢乐，成为圣诞节的节日欢呼和兴奋 ,2
2376,我猜这是与家人在一起的时间剥夺，让我真正与他们在一起时感到如此脾气暴躁 ,1
2377,我这样做的部分是为了弥补自己的不足感，部分原因是我对他人感到敌对，这确实是我对自己的态度的外在化，部分原因是我从自己之间存在这种紧张感中造成了误导性的激动 和别的 ,1
2378,我想告诉一个我爱他们的人，然后我才真正希望可以接受一个人，告诉一个人，当您遇到时，您爱他们，祈祷他们会改变他们的感受，以追求完美的关系 ,2
2379,无论如何我都可以接受 ,2
2380,我对皮肤的感觉比以往任何时候都更舒服，我真的很高兴我对这些配饰都不适合或所有这些配件感到满意 ,2
2381,我下来，爬到床下的一半感觉怯tim，但坚持我作为勇气的诺言 ,3
2382,我知道，我觉得是时候醒来勇敢地改变我的观点 ,2
2383,当他告诉我阿什利再次和他说话时 ,1
2384,我记得醒来感到奇怪 ,3
2385,我陷入了中间 ,1
2386,我不知道为什么不这样做，但是我可以肯定的是我已经继续前进 ,2
2387,我不知道是否因为被吓到这个家伙的食物而感到生气，但后来我不介意 ,1
2388,我经历了几乎死亡的经历，使我的眼睛和灵魂成为艺术使者的视野和感觉的世界 ,2
2389,我没有抱怨，但这让我在某种程度上感到无情 ,1
2390,我从没想过我曾经再次感到如此低的感觉 ,0
2391,我觉得摇滚是危险的 ,1
2392,我将寻找机会走出我的舒适区，以确保我的自然性格性格特征不会使我遇到的任何人感到不受欢迎 ,0
2393,我坐在这里听乐团排练的安魂曲，我能感觉到他的意思 ,3
2394,我感到很难过 ,0
2395,我今天介绍了，实际上我觉得我学到了关于正在发生的事情的宝贵知识 ,2
2396,我在那里，如果您不确定吃什么或遇到任何健康障碍，我会发现一个好的营养学家可以与Mercola合作或阅读Weston Price的一些营养书籍 ,3
2397,我感到责备 ,0
2398,我对她的未来感到非常害怕，我想知道她是怎么发生的，即使我做了一些使Abbigail患有失毒的事情 ,3
2399,我觉得爸爸看起来像个名人，在狗仔队我很生气 ,1
2400,我不需要她的fg两分钱，让我觉得自己是一个烂母亲 ,0
2401,我不经常做，但是当我这样做时，它会感觉很棒 ,2
2402,我可以在镜子里发现，但我希望他们在这里可能会感到有些不舒服 ,3
2403,我感觉有点不稳定，但我想我应该等待邮件 ,3
2404,我感到被虐待的动物 ,0
2405,我本月没有提到这些，因为我觉得我一直感谢那些事情，但我看不到其他祝福 ,2
2406,我感到很荣幸 ,2
2407,香港专业教育学院一直感到非常焦虑，我是一个滴答tick弹的时间炸弹等待闯入两人 ,3
2408,我昨天在和父亲谈论对某些决定或其他决定感到压力，但仍然不想成为成年人 ,1
2409,我倒了朱海，这是正确的感觉，除了酒店之外，除了能够在道路手柄卡片广告上看到的地方，到处都有少量收益。 ,1
2410,老实说，我开始对我手中有满载的LB shot弹枪感到有些紧张，而我最喜欢的童年电影中的所有熟悉的报价都太熟悉了。 ,3
2411,我讨厌一直感到有需要 ,0
2412,我感到无助，缺乏我想做的就是去埃德蒙顿，然后去看韦恩特，照顾大卫 ,0
2413,我感到这些分手受到威胁 ,3
2414,我觉得受到性威胁，因为有些人当然可以混蛋，当然我会成为一个bit子，并尽我所能使我的屁股摆脱困境 ,3
2415,我感到很卑鄙 ,0
2416,当我们讨论或感觉到我是无助的，上帝是无所不能的，只有完全奉献给他，我才能感到安全，我才能感到安全 ,3
2417,我觉得这是一个小事 ,1
2418,我对那样做真的很尴尬哈哈 ,0
2419,我很舒服地说我们应该查看它的狗会怎样 ,2
2420,我尽力成为一个仁慈的女主人，甚至像我一样腐烂 ,0
2421,我会感到有些奇怪，但是当我意识到这确实是关于我可以带给其他伟大博客作者的曝光，并且我也可能会扩大我的读者群，因此到达更多的寡妇，我认为这是值得的 ,3
2422,我有考试，而大多数人都感到自鸣得意 ,2
2423,我一直感到很多事情使我感到困惑 ,3
2424,我知道我会感到别人的痛苦，例如，如果有人被拒绝，我会记得那是什么感觉，并为他们感到难过或想象痛苦并为某人感到难过 ,0
2425,我在HTTP推荐的原始甲壳虫乐队录制的贝斯盖上感觉很好 ,2
2426,我觉得被重视让我开心 ,2
2427,我很不愿意明天去露营旅行 ,3
2428,对于任何有抱负的业务，我都会感到非常抱歉 ,0
2429,我绝对可以肯定地知道，我避免对模糊和不清楚的感觉感到困惑，这是一种令人振奋的美味意识，等待增加我的生活 ,3
2430,我有点像家，所以我可能在这一点上感觉有点想家，但我仍然不想让这个假期结束 ,0
2431,我只写了几个提到压力的引用 ,1
2432,我觉得沮丧的肯定使我一天 ,0
2433,我相信是我的事工，我在这些政府部门内感到不足 ,0
2434,我坐在这里喝着我本周的第四次冰沙，我感到很棒 ,2
2435,我花了上个月感到非常想家 ,0
2436,我喜欢做我的工作，即使我仍然不确定男孩应该做他们能做的事情和他们不能做什么 ,3
2437,我说我认为我的目的是加入该网站，并希望我也可以协助他人并得到其他人的协助，以传播上帝的话语 ,2
2438,我的报价不到某人问的不到一半，因为我觉得它几乎是粗鲁的或脸上的一巴掌，具体取决于您正在谈判的内容 ,1
2439,我在月初感到有些沮丧 ,0
2440,我想在家又有几个星期的想法感到沮丧 ,0
2441,我能感觉到我的事业的公义再次反对汗，我对我这样做的任何疑问是为了小报， ,1
2442,我有一种感觉，即我完全得到了我想要的东西，但这些只是我从未想过会被授予的好玩的想法和愿望 ,2
2443,我觉得你是唯一的人，甚至像我在奥尔良的推文一样对此感到难过 ,0
2444,我还没有注册，所以如果我有信心那天早上我可以注册K ,2
2445,我能感觉到我渴望的那种宝贵的联系感 ,2
2446,我不太觉得我说的话很聪明，就像时间快 ,2
2447,我记得有一天晚上感到完全被精神殴打 ,0
2448,我感到有些忧虑和紧张，但这就是 ,3
2449,我觉得我自然在某些情况下也很信任 ,2
2450,但是，最近我对这个营地感到有些担心，因为它也恰好是一个基于基督教的营地，而我最近一直在努力挣扎着我相信的是什么 ,3
2451,我点燃了樱桃香的蜡烛，在庆祝生活杯curl缩在安妮的床上感到震惊并打开我的书 ,3
2452,我感到敌对，因为来吧 ,1
2453,我只是对Skype通话感到怀疑，我认为我将能够保持距离空间的隐私，以确保我的内部和谐 ,3
2454,我只是感到有些烦躁和压力 ,1
2455,我感到不耐烦地完全掌握了所有向我展示的课程，这些珍贵的雪花在我周围跳舞 ,1
2456,我试图成为一个慷慨而有爱心的人，我非常敏感，所以我一直以这种方式对待我认识和爱的人的一半让我感到很糟糕 ,0
2457,香港专业教育学院（Ive）喜欢我的用餐计划会议，创建一个每周的计划，该计划有各种各样的肉类和蔬菜，找到彼此补充的食物，包括新的食谱，我想在那些晚上依靠一些尝试过的真实的食谱，我对那些夜晚的真实和真实的态度不感到充满活力 ,2
2458,我不确定，但是我觉得当我二十多岁时，有人问我，我最讨厌的年龄是我现在会说的，我会说的， ,0
2459,我感觉很好 ,2
2460,我对斋月和开斋节的越来越多的商业化感到沮丧，我对复活节的商业化感到沮丧 ,0
2461,当我开始思考金钱问题时，我讨厌它，因为它使我对现在拥有的一切感到贪婪和忘恩负义 ,1
2462,我现在感到非常害怕 ,3
2463,我不敢相信它终于来了 ,0
2464,我只是觉得我会因为想爱我而不是做他想做的一切而被恨和自私 ,0
2465,我躺在床上写下这种感觉异常自鸣得意 ,2
2466,我实际上感到活跃 ,2
2467,我写了关于胜利的文章 ,2
2468,我实际上感到压力是我的生产力不够 ,0
2469,香港专业教育学院长大了，我觉得我已经符合社会标准可以接受的人 ,2
2470,我觉得自己写我的忠实读者，所以您会很高兴阅读通过我的指尖进入被称为Interwub的珍珠 ,2
2471,我曾经感觉像一个神经质的怪胎，我对观察的所有问题 ,3
2472,我听说人们使用黑客信条，即信息想要自由，或者默认情况下应该是自由的，我觉得他们没有考虑某些技术信息的真正危险潜力 ,1
2473,我感到一个奇怪的信仰 ,3
2474,我知道这是她在这种情况下不在舒适区域的舒适区时感到有些不安全的 ,3
2475,我觉得Meimei和今晚我解决了 ,2
2476,我确定他像帽子一样生气，然后就像他最疯狂的那样，我发现他疯狂的方法 ,2
2477,我瑞士我对汽车的固定链接更有信心 ,2
2478,我觉得在中国如此众多的才华横溢和富有创造力的思想，探索来自世界这一地区的更令人兴奋和有前途的技术将非常酷 ,2
2479,上周的最后一天，我真的很难过 ,0
2480,我感到害羞或只是想独自一人，我让我的头发掉下来遮住大部分脸，以阻止可能的谈话 ,3
2481,我以为他会少一些傻瓜y感到有些愚蠢 时间是最后一刻的小时 ,0
2482,我感到放松和冷静 ,2
2483,我开始对与我共享的个人信息感到有些不舒服 ,3
2484,我不想谈论未来，因为它对我仍然不确定 ,3
2485,我比以往任何时候都更不确定 ,3
2486,我不会感到任何痛苦我都不会感到我的腿筋 ,0
2487,我不知道为什么这么搞砸了 ,1
2488,我讨厌对自己的行为感到遗憾 ,0
2489,我感到非常不成功 ,0
2490,我现在感觉该死的偏执狂 ,3
2491,我哭泣，因为他撕裂了我的童贞，我感到内心深处的感觉很奇怪，但要公平这个女孩，她擅长吮吸，因为她没有插科打bex的反射，并且能够在她的第一次尝试时给予大地塑造口交 ,3
2492,我觉得不时想要炸薯条是完全可以接受的 ,2
2493,我开始感到非常紧张 ,3
2494,我想搬到下一个房间，那里的ID不被这么多打扰 ,1
2495,我感到精力充沛，充满希望，我走上了更扎根的道路 ,2
2496,我感到不喜欢和不人道 ,0
2497,我必须是所有这些事情，我不知道要放开哪一个，或者即使我可以放开，而没有感到我失望的每个人 ,0
2498,我感到很麻烦 ,0
2499,我感到害羞，但我会变得更好 ,3
2500,我还有更多关于我们在奥兰治法国的经历的话，但是说实话，我甚至想着它感到完全筋疲力尽，所以它必须等到下一次 ,0
2501,我下班后午睡一会儿，但我希望不养成这种习惯，因为我起床感到烦躁，这对我来说是往常的 ,1
2502,我感到一种奇怪的失重感 ,3
2503,我可以漫步行，看看在阳光下生长的东西，觉得我在富有成效 ,2
2504,我打算让他们对彼此产生感觉 ,1
2505,我知道什么真正的问题是饥荒的强奸，我不会浪费时间感到忧郁或一生中的任何事情 ,0
2506,我对 ,0
2507,我也感到压力很大 ,3
2508,在学校，当我与朋友喊着以正确的方式履行特定职责的能力而不伤害她的能力时 ,1
2509,我觉得需要给她一点惩罚，知道这种行为是不可接受的，所以您认为我应该对这个女孩做什么 ,2
2510,我从下班回家的鲜花总是让我对所有事情都没有生气 ,1
2511,我现在真的没有太多要说的只是因为我上次这样做以来已经有一段时间了，我感到很尴尬和东西 ,0
2512,我并不是要对此高度高，我实际上并不是我对这种方式感到非常低调 ,0
2513,我很幸运能开始我的职业生涯 ,2
2514,我为做一百万件事并每天都在外面感到兴奋 ,2
2515,我什至不确定要发布这个问题，因为即使我只是在说我觉得我的感觉仍然可能会被整个人脱颖而出来阅读此书 ,1
2516,我里面有点冷 ,1
2517,我觉得我看起来很奇怪，因为我不习惯他们，但甚至没有说我有几个人对他们看起来很胜利的人发表评论 ,3
2518,我也感到更加压力，只是知道下降的日子即将到来 ,1
2519,我觉得我学到了一些非常有价值的知识，这将指导我未来的努力 ,2
2520,我觉得在夏天，您可以对自己的风格更加无忧无虑和叛逆 ,2
2521,我可能必须等到我感到迷人准备加入其余的船员 ,2
2522,未婚夫失去工作后，我拿起饥饿游戏，感到无助和悲伤 ,3
2523,我已经完成了我认为应该应该的一切，但我觉得自己受到了惩罚 ,0
2524,我对伊莎（Isha）的重要事项感到仓促，当然也是Z ,1
2525,我非常荣幸能够通过为他们提供高质量的高质量，有时是非常不同的图像来帮助他们的荣幸 ,2
2526,我犹豫不决向任何人敞开的人甚至对我自己的母亲 ,3
2527,我对如何做以及做什么感到非常不确定 ,3
2528,我在这里没有提到你，我们很亲密，请不要感到侮辱 ,1
2529,作为学生和作为使我的课程文学文化多样化的项目的一部分，我感到被重视 ,2
2530,我想这是一件好事，我对夏季水桶清单感到非常满意，因为我们已经可以越过7月在蒂姆（Tim）在这个周末待命的地方，所以我们不能离开这座城市,2
2531,我只是觉得我可以与现在在学校有的讽刺关系生活 ,1
2532,我对自己感到良好，并为自己真正做到了，当他终于得到他的馅饼并注意到他会知道我有多么感谢认识他的荣幸时，我感到很高兴。 ,2
2533,我仍然犹豫要做我想做不好的事情 ,3
2534,我感到被宇宙殴打并殴打 ,0
2535,我感到内gui，因为我的生病使朋友和家人担心我停止了他们生活中需要做的所有事情，以帮助我们 ,0
2536,我最近感到非常偏执和喜怒无常的维生素 ,3
2537,我不太自私 ,1
2538,我知道我周围有些人觉得他们一直在不断地支持不断的努力，并因我不足以连续几个星期不关心自己的自我而感到失望 ,2
2539,我觉得她说了很多人，我们中的许多人都在想，但觉得太吓人了 ,3
2540,我希望没有人能感到自己在自己的邻居中感到恐惧 ,3
2541,在发表几篇文章后，我觉得自己吓倒了 ,3
2542,我总是觉得配件是一件衣服中最重要的部分，因为他们真的将其拉在一起，因此我试图选择珠宝，这为服装增加了一点闪光而不会太脸 ,2
2543,我对此感到痛苦 ,1
2544,我周末做的是睡觉，对世界感到痛苦 ,1
2545,我现在真的很聪明 ,2
2546,我直到最近几周才开始感到不舒服 ,3
2547,我将尝试解释自己的感觉，以便您不认为我因孩子的祝福而忘恩负义 ,0
2548,我感到不耐烦 ,1
2549,我觉得不断宿醉，另一半对我缺乏动力感到沮丧 ,1
2550,我感到委屈，但我仍然可以原谅，最终可以忘记他是否能向我保证我是唯一的 ,1
2551,我对工作的巨大工作感到有些担心 ,3
2552,我今天早上醒来想哭，感觉还没有动摇 ,3
2553,我听这句话，而我感到越来越快乐的层次，我对没有被告知我需要和不拥有的东西感到不满意，并且发现我真的不想要 ,1
2554,我觉得我可以成为一个更愉快的妈妈和妻子 ,2
2555,我对今天的动作感到沮丧 ,0
2556,我不会感到非常不情愿，因为分钟很乏味 ,3
2557,我甚至不想尝试它，因为我觉得它很危险 ,1
2558,我很确定我不想看看里面有什么 ,0
2559,我以无弦模式对待其他人，这样我就不会打扰他们是否在这里 ,1
2560,我觉得她无助于她不希望任何人和她在一起 ,3
2561,我一直在编辑小说的每一分钟，已经有几周了，我一直想知道为什么我如此紧张的感觉如此急切 ,1
2562,我对自己想要的东西有一个完美的想法 ,3
2563,我感到特别冒险 ,2
2564,我总是开始逐渐感到越来越烦人 ,1
2565,我感到情绪低落 ,1
2566,我觉得很兴奋，更愿意听和说话少 ,3
2567,我喜欢无助 ,3
2568,我觉得做一些有创造力的事情很糟糕 ,0
2569,我也知道自己，当我感到恐惧和令人担忧时，通常意味着我走向正确的方向 ,3
2570,我已经感觉到了所有的节日 ,2
2571,我犹豫不决 ,3
2572,贝特曼说，我感到不高兴 ,0
2573,很抱歉，如果有人对我如何描述我的悲伤感觉感到恼火，但是现在我真的不能全心全意地快乐 ,1
2574,我什么都不为任何人做任何事情，而感到不知所措，因为我与人类互动，对我来说太多了 ,3
2575,我的父母有一个典型的家庭争论，我进来了，看到了现场并生气了 ,1
2576,我想说神孔 ,2
2577,我感到非常re悔，感谢您让您对我的感情，因为您让我意识到了我的错误 ,0
2578,我觉得那些因黑人和贫穷而受到指责的孩子以及所有不好的事情 ,0
2579,我感到完美无瑕 ,2
2580,我很长时间以来第一次对自己的体重感到安宁 ,2
2581,当我妈妈和我的姨妈吵架时 ,1
2582,我真的希望我是唯一的博客作者，因为我仍然对所有人都感到非常糟糕，我不希望对我最大的敌人感到垃圾 ,2
2583,我感到非常愤慨他为什么要退出 ,1
2584,当时我是如此想家 ,0
2585,我很高兴知道一切现在看起来正常，我很高兴知道我到底走了多远，我并没有像现在那时我那时那样呕吐我的胆量 艾米丽 ,2
2586,我觉得我的投入和我的感受在这种情况下都受到重视 ,2
2587,我完全回想起自己的童年，可以立即疏通从青春期的孤立感，作为作家，没有像一个良好调整的人那样有用 ,2
2588,我为独立感到自豪 ,2
2589,我可能会在第一天就迷路了，并感到非常想家，但是如果您想到这一点，那真的就是成长 ,0
2590,我只需要在练习前醒来，甚至在我感到勇敢，打包和准备就绪的情况下醒来 ,2
2591,我感到很奇怪，感觉就像我想诅咒一切，然后将头撞到墙上，以使我的世界重新焦点 ,3
2592,我喜欢让某人微笑并试图使某人糟糕的一天变得更好的感觉。 ,0
2593,我不断回顾一个成功的故事，每当我开始感到不耐烦地等待上帝的祈祷的回答时，我就会汲取力量 ,1
2594,我最喜欢这篇文章，因为我觉得它不仅涉及解决问题，而且还涉及许多老师犹豫提供的生活课程 ,3
2595,我几个月来cr脚了，我的身体是不可预测和虚弱的 ,0
2596,之后我感到内gui，但是地狱我现在感到非常折磨，所以不适不是外国的感觉 ,1
2597,我感到非常伤心 ,0
2598,在命运和对富裕婚姻的贡献方面，我感到非常脆弱 ,3
2599,我知道我体内也有很多激素发生的事情，但是无法控制的哭声仍然来自对所有事物的不确定 ,3
2600,我现在很肮脏 ,0
2601,当我听说一个刚刚完成训练的朋友的死亡时，我为她年轻而感到难过 ,0
2602,我对你说，感觉就像你基本上忽略了我说的话 ,0
2603,我感到神圣的善良和在我体内的幸福 ,2
2604,我感到足够仁慈，可以买些花生和其他零食 ,2
2605,我想我会在这个描述中包括自己，试图稀释我们女儿的眼泪的深刻时刻来自一种快乐的胜利 ,2
2606,我确定我们不是过去的朋友 ,2
2607,我感到很烦恼 ,3
2608,我不认为我应该去这里，但只有在批准了一些指甲咬合工作后才能解决 ,2
2609,我最近一直在思考这个空间，并感到恐惧，因为我决定以这种方式暴露自己到世界 ,3
2610,我坐在那里感到脾气暴躁，自信心地留下了深刻的印象 ,1
2611,我对我所说的真诚我觉得我几乎不是真诚的 ,2
2612,我觉得我存在于父母一代之间的怪异暮光区，那里的人看起来很健康，下一代我的孩子会坐在我的孩子身上 ,3
2613,我只是觉得很疲惫，有点想嘲笑我的方式扔了多少废话 ,0
2614,我对此有点柔和 ,3
2615,我非常可疑 ,3
2616,我很难集中精力，我意识到自己感到很烦人 ,1
2617,我在那里感到非常不受欢迎，但不是因为她或加里（Gary），我只是觉得我不应该回去 ,0
2618,我现在感到很贪婪 ,1
2619,我不确定我的感觉，我没有工作，我不再是学生，我不太确定我的生活中下一步 ,2
2620,我对整个故事都不感到仇恨 ,1
2621,我觉得我是一个折磨的灵魂，陷入了多年的循环中 ,1
2622,我觉得自己很生气，因为愚蠢的生物化学 ,1
2623,我再次参加了一些出色的锻炼 ,2
2624,我应该能够让他感觉到我想要他的感觉，这对你来说是无礼的，甚至无法控制自己的感觉 ,1
2625,我觉得这是一个很好的地方 ,2
2626,我很高兴，我觉得她把它全部从我身边拿走了，现在我不喜欢的事实感到困扰 ,1
2627,我对即将到来的暴风雨感到非常自满，我认为这与去年热带风暴艾琳的潮湿庞然大物有很大关系 ,2
2628,我终于看到了悉尼的专家，我的CFS和我希望他能解决所有问题或至少做出很好的尝试 ,2
2629,当我从未拥有目标日期基金时 ,1
2630,这些天我感到非常忧郁 ,0
2631,我知道有很多人在与美国学生交流时感到不舒服或挑战 ,3
2632,我了解她在说什么，但主要流美国尤其是共和党人试图将她的话扭曲以意味着其他事情，因为思考和感觉的唯一方法就是他们认为可以接受的东西 ,2
2633,老实说，我认为他对我有什么感觉 ,0
2634,我今晚感到有些疯狂，因为我老板的老板今晚打电话给我的手机通知我，我必须下周五在夏威夷举行演讲 ,3
2635,我觉得我的神经质想法只是在抱怨和抱怨 ,3
2636,我很伤心，我开始感到可恶 ,1
2637,我喜欢那样 ,1
2638,我觉得我是那个人，没有人足够勇敢告诉我你不够好 ,2
2639,我觉得我知道他们经历了什么，我渴望以一种深刻的情感方式与他们建立联系 ,2
2640,我觉得离开他的烂摊子，但我知道他没有足够的关心来照顾自己并在我们的晚年保持健康 ,0
2641,我不禁会对生活的脆弱感动 ,0
2642,我不再感到辩护 ,1
2643,我觉得对我的未来非常有价值 ,2
2644,我开始感到摇摇欲坠，就像我的咖啡因太多 ,3
2645,我很荣幸，我感到很重要 ,2
2646,我知道我的期望我有点像我忽略了这个怀孕 ,0
2647,当我陷入焦虑症时，我觉得自己是一个注定的人 ,0
2648,我觉得一个聪明的放大器明智的演员，仔细地倾听并可以理解他的所有指导是最好的合作 ,2
2649,我发誓要再也不会感到这种方式委屈，不受虐待开放 ,1
2650,我感到恶心分心 ,1
2651,我在脑海中与她进行了无数的交谈，有时我有时会不适当地分享自己的感觉 ,1
2652,我没有对施虐者的力量，即使终生发生了，但仍感到被打败，仍然感到羞耻 ,0
2653,我真的能感觉到热量，可以说我有点胡思乱想，因为我试图弄清楚我是否应该和手臂冷却器和压缩袜子一起去 ,1
2654,我衷心希望她最终不会因为它而感到孤立，因为我知道它很容易发生 ,0
2655,我爱马库斯 ,0
2656,当我知道祖母每隔晚上哭泣时，我感到如此无情，不冷淡，因为她不习惯我在身边 ,1
2657,我感谢您给我的鼓励和担保人 ,2
2658,我有兴趣在世界上留下自己的印记，这比我发现的要好，但我觉得这项任务不足，我认为在世界的未来，我的工作很少 ,0
2659,我开始对大学感到不满意，但我不得不记得去年的这段时间，我知道我不希望事情再次变得不好 ,0
2660,我只是感到空虚，用完了 ,0
2661,我对你感到非常加重 ,1
2662,我有点像我从一个怪异的梦中醒来 ,3
2663,我真的很幸运能让他成为我的伴侣，我真的很努力地不让自己忙于其他任务，但我现在真的感到沮丧 ,0
2664,我认为我对缝感到紧张 ,3
2665,前几天我整天都感到非常柔和，因为每隔一段时间，希尔玛都死了 ,0
2666,香港专业教育学院一直在处理我目前的大学和下学期之间的糟糕学校情况，所以我感到非常痛苦和愤怒 ,1
2667,我不会那么犹豫不决 ,3
2668,我觉得河流将最终成为宇航员，我能想象的就是她穿着图书馆的太空服，她一直对自己的未来感到非常怀疑 ,3
2669,我检查了每一次症状失去食欲的感觉烦躁不安，无法应付对个人外观缺乏兴趣的睡眠不足无法集中恶心的头痛感到绝望的自我责备无法控制的哭泣冷漠 ,1
2670,我知道这不是如此，但我觉得我一定会在以前的生活中委屈某人，现在我必须用这个付款 ,1
2671,我不再对精神病患者感到生气或痛苦不好的治疗 ,1
2672,我开始不愿意作为系统工程师走上职业道路 ,3
2673,我现在真的很困扰所有这些放大器，我不确定为什么 ,1
2674,我从最近的病毒疾病中为自己感到难过 ,0
2675,我认为我对此感到特别wip，因为我周围没有任何例子说明它是如何完成的 ,3
2676,我很确定我要去哪里以及我将如何到达那里 ,2
2677,我感到被排除在外，甚至更沮丧 ,0
2678,我觉得我的一部分是一个非常充满激情的快乐的女性部分正在醒来后醒来，或者我要说昏迷 ,2
2679,每当有人对我的评论之一发表评论，甚至在Goodreads上都喜欢的时候，我感到放心和高兴 ,2
2680,我最近一直感到烦躁和情绪激动，但我远不及 ,1
2681,我可以很好地处理它，但是现在我感到很沮丧 ,0
2682,我可能有一天对我的缝纫机感到不满，我开始切割条 ,1
2683,我感到不受欢迎且不请求 ,0
2684,我确实觉得需要防御像在美国那样扔掉狗屎的人有奇怪的需要 ,3
2685,我觉得我有多动症，我比我外出时看起来比其他所有人都更加社交 ,2
2686,我感到很糟糕，我的儿子生病了，这又提醒我我作为母亲和妻子的角色的重要性 ,0
2687,我为自己感到难过 ,0
2688,我觉得我的回答是要放弃而不是接受我想做的事情是有效的 ,3
2689,我对这个话题感到非常热情，因此无法压缩我的所有想法 ,2
2690,我看到您想让Fadedyou永远不想专注于Mei M，太多的圣人以为我会拒绝太多，您不想让我想让Safei感到非常想象， 不讨厌 ,0
2691,当我看到一个被火车撞倒的女人 ,1
2692,我知道离开我的舒适区是很好的，但这使我对工作感到非常不确定 ,3
2693,我觉得自己像个小时前的贪婪 ,1
2694,我无法感觉到，与其让所有这些出色的服装都落在阁楼中，也许卖一些钱可以意味着可以在需要的房子上花钱，而这是一个令人惊叹的The Century The Century Clothing将得到适当保存 ,2
2695,我觉得分享我对我的神圣知识是我的庄严责任，以便其他人可以从真理和美丽中受益，并使他们的世界变得更接近thearchitecturationality，乌托邦式的乌托邦式完美地使车库社会与我们所有人努力保持联系 ,2
2696,我醒来实际上对这一天感到乐观 ,2
2697,我觉得自己正在失去自己，我很害怕 ,3
2698,我俩都希望我们能在澳大利亚花更多的时间，我必须承认，西蒙留给探索这个令人惊叹的地方的时间有些嫉妒 ,1
2699,我对他们感到胜利，这就是 ,2
2700,我对此感到担忧，但也很兴奋 ,3
2701,我对小狗磨坊厂的感觉是由贪婪的人经营的，他们不关心动物的生活质量 ,1
2702,在CI测试中，我发誓我会感觉到我的重要器官一个一个一个失败 ,2
2703,我感到害怕 ,3
2704,我对接下来会发生什么感到紧张 ,3
2705,我有我的朋友，当我感到低落时，我可以度过一段时光 ,0
2706,当我的一个朋友被汽车抓住并扔到一边时，我和一些朋友越过街道 ,3
2707,当某人没有参加几个星期日，我仍然感到恐惧 ,3
